beta1,beta2,z,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.003109501,0.065252546,0.020281495,0.009647519,0.015435996,0.009328973,0.018938995,0.023382074,0.033924441,0.018077601,0.011291064
0.002492058,0.063939359,0.681724388,0.000772858,0.004718268,0.010411424,0.009201089,0.017354572,0.023769688,0.023880247,0.01602818
0.001531888,0.063706819,0.636147264,0.002356206,0.010806541,0.007451938,0.006483267,0.014576605,0.034814893,0.00650659,0.012176056
0.010452078,0.053759268,0.300827199,0.006433039,0.008643709,0.019188976,0.013995056,0.020693787,0.018212013,0.017912955,0.008282947
0.003491217,0.064318869,0.372513981,0.005280709,0.005937967,0.012541985,0.012871106,0.022766764,0.017899155,0.015999214,0.006547722
0.006306095,0.060182678,0.544768937,0.006355976,0.005250075,0.008715112,0.010878803,0.017742068,0.018824208,0.015400718,0.008042412
0.001117937,0.066467393,0.116358936,0.00638107,0.013979726,0.012849216,0.018171725,0.025349174,0.024616463,0.027756751,0.015549207
0.000121575,0.068926336,0.165980337,0.011083594,0.009418077,0.010819816,0.01530983,0.021421425,0.032596822,0.020698184,0.014115781
0.002117305,0.065811239,0.345034999,0.007434979,0.008743574,0.012167226,0.014272254,0.021773712,0.020323994,0.017256935,0.007403158
0.002617163,0.063554102,0.142121678,0.006096955,0.012044476,0.015677581,0.01704137,0.023034754,0.024648346,0.023029721,0.012106304
0.003663618,0.059978353,0.371139467,0.007220923,0.009863101,0.01332497,0.012394405,0.02128495,0.029330927,0.016204326,0.007129166
0.000719893,0.067902494,0.366143539,0.008181618,0.007120896,0.008365144,0.013101369,0.021680314,0.025576785,0.011422015,0.0074007
0.000840294,0.063686598,0.361764086,0.004015343,0.010136091,0.018024478,0.011451845,0.021052271,0.028097412,0.01835913,0.010076271
0.0003916,0.068688434,0.20519169,0.008246575,0.013592569,0.006207067,0.012354369,0.023935734,0.025497596,0.014490574,0.008484261
0.007519139,0.056689943,0.327334292,0.005963606,0.01106892,0.012341752,0.015437915,0.021819731,0.021197154,0.014935724,0.006922204
0.002213809,0.065690219,0.258781829,0.002612991,0.017963782,0.011524143,0.015173274,0.020670127,0.018748583,0.014340048,0.009682118
0.000470088,0.065443055,0.368489279,0.001265596,0.011859191,0.016078419,0.011758803,0.023222832,0.027030838,0.016604789,0.020383571
0.009845297,0.054615858,0.165022161,0.006451226,0.015256608,0.011156164,0.015301382,0.017661212,0.028111065,0.013858907,0.014952327
0.003424119,0.061521321,0.290927867,0.002948807,0.013199943,0.014363078,0.014172597,0.025360792,0.017952275,0.013179971,0.00750124
0.001689381,0.061056158,0.557297707,0.001463782,0.011179476,0.010427542,0.009692122,0.020063891,0.025613897,0.015148498,0.009461054
0.003263915,0.062380353,0.551811984,0.003165836,0.010111809,0.006826671,0.010254403,0.021981281,0.015445373,0.010906326,0.006792108
0.00177602,0.062064006,0.733959602,0.000163862,0.009247372,0.00755477,0.013548692,0.013477224,0.023871611,0.010470099,0.010484547
0.005156636,0.060070435,0.136411135,0.003975435,0.013440951,0.01722969,0.013362816,0.024714422,0.03111844,0.020262613,0.013574089
0.001385324,0.063249748,0.377684532,0.002136131,0.012742073,0.010447317,0.014938453,0.021602188,0.031209857,0.028545591,0.01807001
0.001333666,0.064762691,0.020506875,0.013805338,0.014205444,0.014999797,0.016032282,0.025784147,0.021933771,0.011113918,0.01661423
0.008396013,0.053072924,0.507765211,0.003939192,0.005964828,0.016989708,0.010313382,0.020994411,0.03460333,0.014868926,0.017795913
0.001313985,0.070227825,0.010218447,0.008530269,0.013620077,0.009075823,0.020063509,0.026537405,0.019580849,0.012418236,0.009552834
0.001451642,0.061147527,0.398564493,0.004661721,0.014940806,0.006594725,0.013414395,0.023904308,0.023870556,0.016098448,0.009387292
0.01135752,0.051869459,0.39021173,0.002919671,0.013501887,0.009902456,0.013310625,0.017751528,0.018924053,0.014534181,0.004797375
0.004007641,0.058406385,0.525101011,0.000904075,0.015935898,0.001509501,0.013144565,0.021938334,0.020787437,0.012886184,0.010343798
0.00070651,0.065698643,0.487307202,0.003729279,0.011875809,0.008564423,0.013609939,0.017676376,0.021894952,0.008507539,0.00690423
0.000806487,0.067227368,0.191148898,0.002747875,0.011458202,0.02093479,0.012412498,0.024536784,0.022298813,0.017143785,0.011692908
0.000365949,0.068516823,0.744410276,0.000320957,0.005926929,0.008501744,0.004379166,0.020893453,0.012234272,0.007079218,0.007652357
0.008654946,0.055308061,0.734965803,0.006005318,0.002157407,0.014179271,0.00433427,0.012481613,0.025517532,0.012378028,0.005611379
0.008443907,0.05275034,0.803568604,0.000698498,0.004853691,0.014038356,0.0048095,0.021151555,0.015098807,0.015384262,0.009053464
0.001201816,0.06304748,0.642724319,0.000264974,0.007452182,0.013999572,0.009426494,0.019885657,0.023306829,0.00293337,0.015776811
0.000417793,0.067221178,0.385012701,0.002801784,0.010460098,0.012629663,0.016488649,0.016654013,0.033117293,0.021639174,0.010140634
0.000522258,0.067257815,0.102020037,0.004786554,0.014435282,0.014253638,0.014156064,0.027146428,0.024890285,0.026663775,0.009748784
0.001117409,0.065247705,0.137335179,0.006052407,0.014072353,0.012467236,0.019839679,0.020248689,0.029899277,0.015107601,0.009738268
0.000418402,0.0671727,0.183238593,0.006269945,0.012491398,0.011162464,0.011847953,0.027163123,0.026402129,0.019763807,0.008142972
0.005645624,0.058708235,0.432719455,0.005497784,0.009649256,0.011237809,0.008297659,0.019719928,0.02953046,0.013372371,0.006883324
0.002866093,0.061742084,0.465034194,0.001586757,0.008193459,0.016838563,0.011921259,0.021625049,0.025476618,0.014188842,0.005926082
0.000964128,0.066094272,0.108550411,0.006384646,0.014947054,0.024089292,0.014265032,0.019384871,0.038512273,0.020219665,0.009633522
0.005679378,0.059423303,0.376077685,0.000472927,0.013306661,0.01513297,0.010041141,0.019619236,0.026335255,0.013759635,0.011907406
0.004542489,0.063749612,0.237047964,0.007632595,0.008526584,0.014429329,0.01332198,0.019489678,0.026854755,0.018295273,0.005780522
0.000993137,0.06414914,0.454629464,0.004468419,0.011466367,0.01125096,0.013144034,0.012345084,0.03741405,0.015599365,0.015718237
0.001553385,0.06427323,0.098491957,0.005863517,0.018544293,0.012588493,0.02293011,0.018668367,0.028945598,0.020586087,0.007071208
0.005181242,0.062366819,0.295410218,0.002668182,0.009944762,0.014597086,0.012548629,0.022398743,0.024167318,0.017714641,0.012619038
0.001374208,0.066252646,0.038751533,0.008021343,0.013198051,0.01797213,0.022264351,0.014230781,0.034113667,0.0169947,0.008359256
0.001676915,0.064664814,0.717458575,0.000251494,0.004711466,0.013603725,0.007032474,0.013795126,0.03226482,0.023355534,0.021895475
0.002365081,0.062216293,0.644193308,0.000285679,0.009521397,0.007698378,0.011067242,0.017261304,0.028012114,0.013949488,0.012746932
0.002947781,0.063969332,0.130653906,0.008775053,0.014339091,0.01154667,0.0177519,0.021901529,0.02298915,0.01583959,0.004794213
0.003450951,0.0607877,0.434362522,0.007275527,0.009772104,0.012898221,0.012997239,0.018278174,0.028135859,0.019660915,0.015563115
0.005356133,0.06213356,0.20803879,0.003035306,0.015085847,0.013201911,0.015480594,0.016488551,0.032244475,0.017017831,0.009696337
0.000975129,0.067180477,0.11567902,0.007845997,0.012069379,0.014328637,0.016003675,0.025614577,0.016480703,0.011184536,0.006533882
0.000621522,0.068137346,0.35468321,0.002325796,0.010616676,0.014898956,0.011228924,0.025272141,0.011586361,0.013674896,0.010735895
0.006197705,0.056898278,0.163504738,0.007864172,0.016020184,0.012640387,0.010345501,0.027676318,0.024181649,0.0166198,0.009256339
0.003675774,0.062332561,0.225351093,0.00547161,0.011540836,0.016458395,0.010606574,0.025691862,0.024220702,0.015262095,0.007728525
0.005928274,0.055965024,0.601408838,0.00263723,0.01187444,0.007559232,0.011337939,0.021186493,0.016331411,0.012169933,0.008760745
0.004095845,0.057067959,0.21346521,0.008669995,0.013142633,0.013975003,0.018485549,0.023753996,0.027990129,0.018096695,0.008901069
0.001906185,0.066629793,0.359720781,0.004601534,0.007612695,0.011647841,0.012263609,0.023127461,0.024752324,0.009782027,0.009210022
0.00120928,0.064208015,0.245737015,0.00953664,0.009851512,0.016952136,0.01077044,0.028002134,0.026357391,0.015819348,0.007767171
0.000846515,0.066348161,0.063462229,0.002965854,0.015550254,0.016425642,0.014955406,0.022134726,0.044889513,0.026554941,0.029427653
0.000604749,0.072800708,0.516724324,8.37E-05,0.010634253,0.007471568,0.006946824,0.017437572,0.019813774,0.0040778,0.01874857
3.85E-05,0.071458197,0.00652942,0.005540602,0.014241433,0.017195996,0.014416801,0.028816084,0.022681671,0.017213141,0.017304184
0.000635914,0.064526469,0.304816259,0.006404932,0.01068989,0.018448927,0.01454518,0.021515038,0.025102665,0.016273441,0.011656942
0.000255965,0.068205917,0.241808805,0.00572147,0.01171299,0.014448486,0.009607643,0.024438329,0.026118264,0.012217838,0.007761084
0.001884677,0.065607452,0.515980294,0.001449486,0.008231742,0.009482219,0.010775466,0.018363573,0.021889696,0.009934075,0.008983004
0.00104555,0.068210751,0.019505402,0.012966268,0.008769447,0.018522159,0.015442269,0.023462857,0.022118001,0.019168207,0.011372158
0.002694698,0.063197112,0.287934943,0.007386954,0.011335849,0.012564543,0.012975266,0.025137222,0.016990851,0.007714807,0.010002955
0.002027505,0.064165523,0.478683179,0.003635843,0.008278585,0.014338156,0.005843119,0.027025174,0.018433728,0.004823633,0.02782078
0.001226225,0.062496676,0.22844728,0.004164256,0.017944515,0.012890002,0.017921613,0.02400316,0.022600064,0.015762734,0.021681775
0.002246769,0.060757585,0.279440173,0.006599067,0.009461007,0.015846046,0.014934106,0.023494902,0.031470239,0.014434874,0.009294327
3.41E-05,0.067710524,0.622341689,0.000831935,0.008323365,0.007893209,0.007139219,0.020165835,0.024980685,0.011321821,0.009440863
0.003745047,0.063708246,0.595536719,0.002217645,0.010184197,0.003996812,0.007245477,0.019099612,0.023368314,0.01388688,0.011665352
0.000799204,0.068265012,0.33574971,0.006978273,0.011209413,0.012429496,0.012114848,0.023328284,0.011081931,0.007608518,0.006305429
0.00460764,0.060517092,0.028300751,0.008124655,0.018812923,0.013190612,0.016199818,0.023923303,0.024163731,0.018690034,0.008611127
0.001078457,0.064343575,0.007569032,0.009183487,0.013816214,0.013562152,0.012806324,0.029849255,0.03320093,0.023331607,0.011323724
0.001998775,0.066073738,0.131988564,0.008063178,0.010041426,0.023978879,0.010170464,0.026183993,0.027550665,0.020952326,0.009807689
0.001430546,0.070384193,0.168111105,0.005502038,0.007823099,0.021135368,0.014073517,0.02468734,0.022050137,0.013310179,0.00693759
0.002619147,0.060684442,0.221888522,0.009465091,0.013233267,0.009538535,0.014283606,0.027254363,0.0224593,0.008248477,0.030843982
0.00283752,0.064582298,0.355193028,0.002372581,0.009533279,0.014504077,0.01073394,0.026329033,0.019107414,0.011264716,0.006326152
0.004738177,0.060550874,0.065130995,0.006239029,0.016410109,0.013212062,0.017314192,0.023147423,0.038618471,0.026575899,0.018988664
0.000127938,0.068065335,0.157052354,0.006177382,0.013567192,0.009316585,0.02251782,0.019957842,0.022833027,0.015527374,0.016051045
0.005072602,0.060304191,0.449494633,0.007732333,0.005684341,0.016393011,0.009502828,0.024899875,0.016621749,0.018439551,0.010537555
0.001984786,0.062862117,0.436941121,0.005491762,0.00905206,0.013225449,0.010950152,0.019993075,0.028861764,0.013296418,0.00748396
0.000189716,0.068461893,0.390705664,0.001305991,0.015147251,0.002695157,0.010997389,0.024423943,0.021961709,0.004318192,0.024394504
0.003558923,0.060747563,0.234027404,0.002888948,0.018810539,0.003196502,0.018313971,0.022739846,0.019802016,0.019513692,0.013948846
0.006856159,0.057349094,0.481922302,0.00549245,0.004283743,0.016397194,0.013736058,0.017094031,0.029423173,0.011913281,0.010283299
0.003124782,0.06015778,0.61933408,0.001217412,0.009353969,0.009789491,0.010274234,0.025655452,0.013370321,0.014075638,0.00580284
0.000615882,0.06672721,0.695152488,0.001096001,0.007436566,0.010697884,0.004481757,0.019786173,0.016333437,0.005998824,0.013048782
0.000682437,0.068085007,0.537046396,0.002236119,0.010267343,0.00945356,0.004618998,0.02061052,0.02116283,0.006402845,0.011052933
0.002979926,0.06236881,0.156920251,0.008271829,0.012959053,0.015487541,0.015051939,0.020407714,0.030399322,0.018519761,0.010949262
0.001583681,0.063738532,0.711813278,0.002389169,0.005995607,0.009427344,0.01067988,0.014943862,0.025115265,0.013290453,0.01054097
0.001058925,0.067153685,0.545738923,0.001548201,0.008260829,0.008841997,0.011387476,0.020495886,0.019617594,0.00914453,0.006326328
0.007753397,0.053589653,0.38243568,0.009407359,0.010557824,0.011615902,0.012914723,0.017975328,0.022245038,0.0144567,0.005246719
0.001710699,0.063971968,0.351093915,0.004994444,0.008952395,0.012834675,0.011343134,0.021881987,0.026228347,0.016552407,0.009856322
0.001102977,0.066274635,0.420132553,0.003405668,0.012065831,0.009182002,0.009524202,0.020960305,0.027779664,0.021549371,0.016992479
0.001377065,0.067701716,0.348083292,0.000171024,0.01140282,0.010165321,0.012062476,0.021727432,0.029202017,0.017236289,0.048406279
0.000556381,0.069148923,0.09667745,0.00719169,0.013334958,0.012820623,0.014912161,0.023791509,0.029185361,0.017564178,0.01199095
0.000523375,0.064026845,0.62345867,0.003280718,0.005440505,0.01866685,0.008141686,0.022607858,0.013336429,0.013565997,0.016198503
0.000142353,0.06514749,0.289882257,0.006356346,0.010917617,0.012844344,0.018447042,0.016945777,0.039240434,0.014376644,0.012444833
0.000238812,0.066070231,0.758544435,0.00211009,0.007444705,0.008457358,0.003429365,0.019571524,0.017595375,0.013920855,0.007657309
0.001459483,0.068649824,0.039451879,0.004198213,0.018223842,0.01235029,0.01869025,0.020724295,0.023451811,0.011081825,0.010483357
0.00052527,0.067153725,0.303588984,0.001556908,0.016952967,0.008675336,0.011565537,0.025667525,0.022852616,0.015079633,0.011236862
0.000256204,0.068155174,0.043013573,0.006314903,0.014574226,0.016091553,0.012529678,0.026539462,0.02928702,0.01943828,0.010613208
0.001302328,0.066049952,0.11153509,0.00748071,0.010165611,0.017835459,0.00838951,0.028236508,0.036545876,0.016126387,0.015790239
0.000667553,0.070050877,0.030620436,0.004640113,0.01520851,0.01118902,0.015567591,0.019919946,0.035395494,0.022324689,0.009209384
0.003830251,0.064006889,0.449195212,0.000690057,0.012198375,0.008578054,0.011330698,0.020460003,0.025497095,0.024716152,0.011930211
0.002146524,0.064766746,0.179974365,0.006029716,0.01156608,0.012017305,0.013634964,0.02613894,0.027985141,0.007504442,0.035307191
0.002860335,0.06291448,0.37378323,0.002392726,0.013762656,0.012614461,0.007548883,0.025094444,0.021833543,0.013632131,0.009526253
0.001794899,0.067820789,0.179598289,0.004415759,0.012631631,0.012241471,0.012454212,0.027546472,0.015860874,0.01565276,0.006995495
0.000894725,0.063843529,0.434262039,0.002044244,0.012136575,0.010829615,0.014367442,0.020081711,0.025783015,0.01341939,0.005556096
0.004236096,0.065029651,0.268966308,0.001572177,0.016111007,0.005188268,0.01423128,0.018816747,0.024322589,0.016317089,0.00712339
0.00097451,0.06875794,0.369955979,0.004551822,0.010779227,0.005775997,0.008162533,0.024047646,0.021210104,0.009729893,0.008561631
0.0013652,0.067231098,0.109249664,0.009180963,0.014106788,0.012539153,0.019187737,0.020599798,0.023632835,0.020047686,0.008427211
0.004667795,0.061864473,0.677611056,0.004780644,0.00601923,0.005959079,0.005874711,0.015836562,0.022346496,0.009011909,0.005821983
0.001232858,0.070765566,0.037656867,0.007429217,0.014168117,0.007512033,0.025343222,0.01733427,0.0213241,0.014929361,0.01099237
0.002000702,0.05879638,0.518657559,0.002364134,0.011127383,0.014434777,0.013228004,0.020605537,0.026320281,0.018472965,0.018308842
0.001109004,0.06421877,0.711383921,0.003011811,0.003434382,0.012280907,0.010578011,0.018122641,0.019072172,0.010330739,0.006578032
0.014314598,0.046063401,0.077662503,0.008356491,0.015155736,0.013038822,0.02015992,0.020355491,0.026089673,0.022246303,0.007365592
0.001600086,0.06634366,0.724831442,0.000753748,0.006660687,0.005622037,0.003281073,0.024889069,0.011881001,0.011240337,0.016038572
0.00430734,0.061769106,0.637332142,0.002580402,0.009830322,0.005017147,0.003950463,0.022265518,0.015510305,0.01716906,0.017470009
0.004780896,0.056342342,0.522540374,0.004721718,0.010845677,0.012311715,0.009977385,0.024311164,0.020631059,0.012375872,0.008576965
0.000229894,0.06863149,0.343517343,0.001596737,0.011845272,0.010597387,0.011674072,0.020919546,0.027295995,0.00786315,0.013397219
0.001204235,0.066933849,0.089974724,0.009694027,0.01524346,0.014568359,0.015201379,0.023128855,0.022809575,0.017650202,0.005459035
0.001458343,0.066546617,0.282327362,0.001641497,0.014512127,0.008321954,0.010381453,0.026956251,0.028097318,0.015890843,0.011473033
0.005791966,0.060832367,0.276167347,0.002456977,0.011779503,0.012974959,0.015843607,0.016392558,0.033946919,0.018913062,0.009958249
0.001072304,0.067746098,0.15578645,0.003623264,0.015062889,0.014954498,0.010550931,0.027997042,0.017886809,0.017061949,0.018027274
0.00248472,0.066493664,0.21390029,0.005272388,0.012253543,0.013606348,0.017839254,0.018616279,0.032311398,0.016860101,0.006223868
0.000458383,0.067716671,0.294249357,0.00428943,0.011324451,0.015179026,0.011319045,0.024175989,0.022467288,0.015739098,0.007499357
0.011117036,0.052274813,0.436281894,0.000136407,0.010593207,0.00923822,0.010142804,0.018632802,0.033309738,0.016477041,0.007880188
0.006968272,0.05681153,0.320339542,0.000795366,0.016064452,0.007099623,0.013841422,0.020482361,0.031942741,0.01970338,0.016593134
0.003445034,0.06249402,0.351788121,0.005648158,0.011108142,0.011733284,0.014038124,0.020808637,0.020735679,0.014094141,0.00585717
0.000388268,0.068633396,0.200301592,0.004750689,0.011926756,0.012847676,0.012492898,0.02492532,0.021837787,0.018776279,0.008747305
0.003130784,0.061331822,0.001269826,0.006874817,0.016430544,0.016500969,0.01880149,0.022029091,0.032954314,0.015480945,0.008806426
0.002198286,0.064861976,0.7860886,0.000325261,0.006529559,0.004621925,0.002340927,0.023808662,0.018334455,0.012349532,0.014227645
0.004023009,0.064108347,0.073979519,0.007901405,0.012258862,0.014090234,0.016282915,0.022296591,0.027718332,0.017144564,0.009823114
0.002632528,0.0675575,0.297537069,0.00545548,0.009327777,0.010157294,0.014686847,0.015471463,0.03101286,0.014436425,0.007890844
0.001576936,0.063987862,0.056961421,0.007186955,0.013614199,0.014912214,0.011908342,0.029609229,0.027212524,0.018992303,0.009263921
0.002636289,0.063693422,0.261623829,0.003831053,0.01476618,0.01047859,0.010111049,0.026872722,0.019682479,0.01713928,0.011602591
0.001832286,0.064688402,0.628948673,2.32E-05,0.005898347,0.014290364,0.008403145,0.021984103,0.014322639,0.011858532,0.006186115
0.002888583,0.06000988,0.706994715,0.00838326,0.001899688,0.012848928,0.010585048,0.012650698,0.031718218,0.007514954,0.01456019
0.000381113,0.064928149,0.429935943,0.002319002,0.011526002,0.01383339,0.021487458,0.017262921,0.017163009,0.008973613,0.01886707
0.003494682,0.059986423,0.371786729,0.003116782,0.013196722,0.00803187,0.016963725,0.020923202,0.027930411,0.019164675,0.005770589
0.00561753,0.057672783,0.21403748,0.007091293,0.010555475,0.016939926,0.014143989,0.028923785,0.023657144,0.016978026,0.009546867
0.002162461,0.062953218,0.444492726,0.003718736,0.011726518,0.009364475,0.009826236,0.021637196,0.022951437,0.016966523,0.010937343
0.002054532,0.063890018,0.605043699,0.002985052,0.005749021,0.015036453,0.006184296,0.027733469,0.012389626,0.012382555,0.013455608
0.000668387,0.064964876,0.365407886,0.001340256,0.017577607,0.016075922,0.016986345,0.014423428,0.033389388,0.021786858,0.026405795
0.002735761,0.068820963,0.307978313,0.002643382,0.011207217,0.009202293,0.012863407,0.016462721,0.032234822,0.016059701,0.009892479
0.001922936,0.065235257,0.2185326,0.005682855,0.01158998,0.019181594,0.010418973,0.025187444,0.026909573,0.012466309,0.014418207
0.001072017,0.067679618,0.442995938,0.001775446,0.011028658,0.009106191,0.010520322,0.019150565,0.025318942,0.013980294,0.015997936
0.000336805,0.068485063,0.119162823,0.006973876,0.011216651,0.018049478,0.013516582,0.02438752,0.023510033,0.021484699,0.005396771
0.004028414,0.06125982,0.050238272,0.00745768,0.017080411,0.009135898,0.013040021,0.028023139,0.028236904,0.023190833,0.01324313
0.00355245,0.060635992,0.450846429,0.006437439,0.007697219,0.014884809,0.012308187,0.020723742,0.026372098,0.017258316,0.011421347
0.001279085,0.0650174,0.207339408,0.006978194,0.015214303,0.005384297,0.015665124,0.026872758,0.025932347,0.007872252,0.013069196
0.000791431,0.064378667,0.375904984,0.002915148,0.013233667,0.011018178,0.014119668,0.022467464,0.023216765,0.017523385,0.006644087
0.00497156,0.059051712,0.148696665,0.004570862,0.014510375,0.013619108,0.020188449,0.02629949,0.022656963,0.021454771,0.011743727
0.000782486,0.06467233,0.23871275,0.005777492,0.013548284,0.013742327,0.014382608,0.023189794,0.021507868,0.01815569,0.004390624
0.003077,0.062510762,0.700647009,0.00123423,0.006407323,0.010012837,0.004737657,0.020718252,0.023467024,0.015578575,0.009013621
0.001323409,0.063969546,0.249326718,0.006615275,0.010444648,0.017802089,0.013640364,0.025327314,0.025037868,0.009709011,0.010577848
0.006448901,0.058678564,0.099439653,0.008108916,0.011755369,0.01650716,0.020402627,0.020247279,0.025340546,0.012722324,0.011461514
0.002821475,0.064003977,0.656048599,0.000305073,0.009315208,0.008274587,0.007647064,0.01746045,0.020288796,0.007458708,0.012688313
0.0012212,0.064398237,0.178060583,0.00768781,0.013998698,0.01198885,0.01467105,0.01843995,0.035344766,0.014199365,0.019480208
0.001026535,0.071053507,0.504015364,0.003266795,0.006869413,0.011072396,0.006623502,0.021320137,0.018425868,0.013953292,0.006340856
0.000378345,0.069813199,0.483829051,0.000492722,0.012737541,0.006987936,0.008444089,0.026197704,0.012271368,0.014894144,0.007992846
0.000104964,0.071394749,0.585487812,0.001001374,0.007135888,0.010962167,0.006309235,0.018220789,0.019272367,0.01076614,0.006191312
0.000319228,0.070238116,0.155440593,0.002386377,0.014922725,0.012499213,0.015170604,0.025725736,0.022896191,0.018255692,0.009750697
0.000577829,0.068329863,0.375955881,0.004151448,0.009922032,0.013802968,0.012776196,0.020353784,0.015700568,0.01685176,0.004187502
0.001896028,0.065249594,0.589280533,0.000664314,0.008108481,0.014732022,0.008489943,0.019761885,0.01971109,0.015251233,0.008046466
0.00158239,0.065738581,0.003018824,0.004713748,0.01526904,0.014269381,0.017762054,0.027681514,0.023691548,0.021914507,0.013504137
0.000718504,0.065489862,0.616381274,0.001047714,0.01177503,0.008343597,0.010354049,0.016589352,0.020874808,0.009267543,0.010980575
0.003309136,0.061977409,0.522419963,0.001834046,0.009914125,0.006588487,0.01170433,0.021923579,0.024987404,0.010732215,0.009463837
0.005319025,0.062563056,0.002552442,0.006725475,0.012825603,0.011524872,0.018143041,0.022357752,0.031081063,0.015610851,0.006231058
0.001079303,0.066111868,0.325905169,0.002899307,0.014539119,0.009661136,0.017959868,0.017259187,0.022424895,0.015605583,0.006890194
0.000967799,0.06742339,0.241458211,0.004746009,0.012947679,0.015146317,0.010083057,0.028213572,0.016464897,0.01350601,0.00961321
0.0013254,0.065602022,0.127509515,0.008924577,0.012131448,0.013234021,0.01626054,0.026323764,0.02520396,0.018866241,0.009768537
0.002197164,0.062364306,0.432287481,0.000720621,0.011750838,0.011872169,0.015713779,0.018977833,0.031136603,0.018739939,0.007302352
0.000533441,0.070012447,0.223450875,0.003952874,0.014310714,0.010151003,0.016058749,0.021879316,0.018334934,0.015752678,0.005571255
0.000333491,0.066283022,0.315531702,0.002424467,0.018063286,0.003887011,0.019824593,0.01757448,0.026913052,0.010869858,0.009447014
0.000406428,0.06912743,0.06248846,0.008140976,0.015116737,0.011071722,0.01813006,0.022288518,0.025305713,0.013575571,0.006118409
0.001099201,0.066579678,0.008142431,0.007579065,0.018629749,0.015502219,0.017867338,0.022367718,0.028492315,0.002287377,0.012810578
0.00260154,0.060189596,0.501089925,0.001402897,0.012939435,0.009670736,0.013976636,0.020196456,0.030717771,0.023843726,0.010556877
0.000129003,0.063870848,0.321891822,0.00659345,0.009556613,0.018324672,0.01527458,0.024404271,0.020327734,0.016133031,0.007490893
0.004246483,0.058653991,0.204114839,0.008312284,0.014242932,0.010142811,0.010924286,0.027569692,0.027435453,0.020496649,0.010301458
0.002643792,0.061663127,0.258309355,0.006742629,0.012796779,0.01409815,0.013005096,0.027760947,0.020710478,0.01394916,0.009719642
0.003785836,0.057834558,0.42907111,0.008708955,0.009669566,0.012601572,0.014179381,0.018720454,0.019727193,0.016282773,0.004974623
0.005559855,0.058780084,0.138001146,0.009500272,0.013726681,0.007846298,0.014525853,0.027906122,0.017238831,0.025913841,0.009317822
0.000762154,0.063301337,0.549404591,0.002626185,0.010611376,0.007155568,0.016125047,0.020293081,0.013922491,0.013359139,0.004843862
0.002904943,0.066439348,0.04670922,0.009110266,0.013316994,0.011908268,0.015816133,0.024592404,0.019392442,0.013089505,0.006278178
9.75E-05,0.069839145,0.102708323,0.00630717,0.015398993,0.008743732,0.015845003,0.021435243,0.029230856,0.010742163,0.005554359
0.003607771,0.062355715,0.368543527,0.002149827,0.014113122,0.005265382,0.010972514,0.03009063,0.015647275,0.008516727,0.020412669
0.001930402,0.062157595,0.674379339,0.00072776,0.00784025,0.012977757,0.009983691,0.022951077,0.012023086,0.029728939,0.013875307
0.002036833,0.063644891,0.616069059,0.001328328,0.009775402,0.006150671,0.016261044,0.01487564,0.022026438,0.009446141,0.007938412
0.003567435,0.061805772,0.539569927,0.004048687,0.006535788,0.013362307,0.009488264,0.01996717,0.023255205,0.010119834,0.007093004
0.004730265,0.061386899,0.364466735,0.002217962,0.009217786,0.017760886,0.013487381,0.021412665,0.021764519,0.016948585,0.007146792
0.003384529,0.063466167,0.155308696,0.003846978,0.013322107,0.017137696,0.01153093,0.02333226,0.030124828,0.015220139,0.007906178
6.71E-05,0.068489499,0.043260135,0.012503069,0.010063364,0.0166749,0.019404964,0.024844542,0.021098403,0.011612416,0.006157238
0.001894518,0.061128242,0.756378519,0.003415207,0.005159653,0.013333794,0.008768984,0.018814464,0.017818483,0.013747167,0.011684022
0.003490579,0.063521392,0.19908859,0.007107063,0.011958966,0.011731714,0.02134388,0.019331298,0.023917464,0.017939983,0.005194739
0.000313131,0.066588849,0.73847858,0.000159065,0.009391637,0.009810135,0.00981619,0.015371833,0.014334677,0.007795194,0.009812352
0.003413509,0.064225918,0.613404891,0.002146332,0.00622813,0.009386781,0.009425639,0.01651241,0.024219701,0.02153507,0.020322082
0.004104063,0.061245347,0.041478087,0.0091478,0.010546225,0.019212196,0.016008384,0.027517413,0.026691674,0.020083557,0.013143818
0.000411118,0.064459713,0.703327449,0.000660412,0.009933813,0.007323941,0.01026747,0.014676773,0.028066506,0.013634067,0.009420888
0.000382305,0.06917008,0.621492337,0.002185998,0.005311447,0.009748837,0.009641543,0.018163385,0.021282495,0.003310477,0.012842189
8.35E-05,0.065511118,0.242852855,0.002442928,0.017472578,0.01375786,0.017370308,0.023043234,0.023715932,0.013772444,0.004707681
0.006023785,0.057685633,0.039676191,0.004400853,0.019162682,0.020732332,0.017677838,0.022204872,0.032218268,0.025983995,0.012344592
0.001482266,0.070511578,0.355684492,0.001210137,0.007385537,0.018402637,0.01526239,0.016836916,0.023939484,0.011427486,0.006910116
0.004125318,0.064974334,0.289323483,0.003999123,0.010451708,0.016504873,0.013134548,0.018778145,0.027351022,0.014481024,0.013974845
0.001335573,0.065915606,0.42854913,0.00025466,0.015000654,0.008520977,0.010575725,0.022304923,0.018953177,0.008850716,0.00816313
