beta1,beta2,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.000540594,0.069506509,0.010341859,0.009939082,0.022332561,0.019996432,0.022111662,0.022012247,0.014859441,0.006649042
0.003697814,0.064402124,0.010904536,0.011343107,0.017973727,0.019146113,0.024393215,0.020845174,0.023538956,0.008945834
0.00068878,0.070993081,0.010399585,0.012172053,0.013147495,0.01820958,0.022560572,0.022931215,0.017091718,0.010009967
0.000663651,0.067238285,0.013934264,0.008139377,0.017850236,0.018609157,0.027630425,0.019256711,0.016911897,0.007748036
0.003172369,0.062026032,0.004534932,0.015046457,0.018345848,0.021113896,0.024084039,0.031609707,0.021560883,0.010680902
0.000458463,0.066574416,0.010020184,0.015180148,0.012241506,0.01592951,0.02731973,0.025854048,0.015355228,0.006855467
0.00335878,0.060517298,0.00858767,0.015555393,0.017626281,0.019267502,0.028405664,0.022210471,0.017760619,0.005725563
0.002138461,0.06585808,0.008761983,0.013873852,0.015810448,0.01650621,0.025761504,0.030242209,0.015757136,0.01416505
0.002071484,0.066299835,0.008507955,0.012441038,0.015329699,0.016600273,0.028460527,0.026200692,0.020409917,0.006672665
0.003249011,0.063745483,0.006206178,0.015819658,0.019128743,0.01605608,0.02350783,0.025201552,0.015393829,0.010905272
0.001723421,0.064840041,0.009112074,0.01424106,0.015628032,0.016249046,0.027918766,0.01575947,0.01567556,0.006608381
0.002896292,0.06197204,0.008283289,0.014733661,0.013647829,0.015781091,0.026933258,0.02816465,0.021073395,0.008906532
0.001264336,0.062941533,0.012036963,0.013480821,0.014782384,0.022181938,0.026981342,0.024064218,0.015055153,0.009207715
0.000138405,0.070057272,0.008111917,0.014910594,0.008998406,0.022461444,0.021713803,0.024752025,0.013799212,0.004238811
0.003400604,0.067526349,0.009274906,0.01139551,0.015589753,0.015649916,0.025071306,0.027543285,0.021996533,0.013029925
0.000947676,0.066029449,0.005440718,0.014097828,0.018670642,0.018555412,0.023278399,0.033326917,0.019729544,0.016519812
0.004160458,0.064666991,0.007358448,0.015956615,0.012108143,0.009833567,0.029482426,0.026350309,0.019153964,0.008340677
0.000955108,0.070810086,0.00296021,0.013696829,0.018856159,0.014412765,0.031772935,0.02167754,0.019099176,0.014033322
0.00317633,0.064874367,0.008055652,0.014032339,0.015128125,0.020621707,0.023376366,0.029259625,0.01030601,0.00893444
0.000730851,0.066318664,0.003876942,0.017165724,0.011915952,0.020997146,0.024763176,0.029777937,0.017150967,0.009231374
0.004693336,0.062345762,0.005230773,0.016273579,0.014518054,0.017359563,0.027272805,0.022205061,0.013674375,0.007038335
0.00071194,0.063230885,0.011902173,0.014291239,0.013193553,0.020180665,0.025788906,0.025842294,0.015517138,0.012683402
0.009031466,0.055905703,0.006165071,0.014018717,0.01469552,0.017269585,0.023049876,0.029357445,0.011405939,0.008080779
0.000903108,0.066685287,0.011483897,0.015160093,0.011811582,0.014194392,0.030284252,0.015890353,0.014153277,0.006325998
0.003312297,0.060697887,0.009911732,0.016721201,0.015169031,0.015280692,0.028213506,0.025282936,0.01567864,0.009321029
0.001828062,0.064169571,0.009317301,0.014137386,0.02091441,0.017055303,0.02946393,0.019839927,0.024105388,0.008338354
0.004298112,0.06379902,0.007519629,0.01411975,0.013462898,0.013985197,0.028146693,0.030574805,0.020114906,0.008556562
0.001523272,0.070650012,0.003506867,0.014403342,0.012652011,0.014738631,0.024595593,0.030254667,0.01863388,0.01229856
0.001363896,0.066520157,0.010863213,0.015520826,0.009724164,0.017317846,0.028182245,0.016749282,0.004419062,0.027611575
0.007771979,0.056177912,0.008090684,0.015837753,0.010918153,0.017584929,0.023114207,0.032175913,0.013003762,0.009715597
0.001975154,0.063390378,0.004809323,0.017705803,0.013472164,0.0206457,0.026180943,0.022527013,0.014998454,0.008320386
0.00263181,0.062392779,0.006817353,0.015087208,0.017795076,0.020948237,0.026310926,0.023361643,0.0187958,0.006582204
0.000159095,0.071630531,0.008503367,0.010833186,0.013624483,0.016933292,0.023555671,0.027390135,0.007034315,0.008244471
0.001134678,0.070895998,0.004259976,0.012836763,0.01494069,0.019899445,0.026097293,0.019507372,0.028925169,0.021204576
0.001396619,0.068840285,0.006143066,0.015718641,0.015102601,0.018043737,0.02049087,0.033200206,0.020167561,0.013157118
0.002990275,0.066476936,0.006038586,0.014040647,0.012232067,0.020186352,0.024469256,0.03381754,0.019871497,0.010272623
0.003241434,0.065822581,0.004582002,0.015351848,0.015905174,0.015641735,0.034153644,0.01331083,0.017410368,0.011686303
0.004313575,0.064431719,0.008562842,0.011406508,0.018213986,0.01120282,0.025290229,0.031461159,0.00689757,0.019155385
0.003426966,0.060436565,0.006563216,0.017843361,0.01630112,0.016752609,0.024942195,0.034236504,0.026382157,0.021426056
0.007553233,0.057280039,0.005643093,0.017762148,0.012105872,0.011027672,0.032742441,0.025366485,0.022461815,0.02121406
0.000474135,0.067359162,0.010678744,0.013663661,0.015128362,0.016800109,0.026653773,0.024457755,0.011675606,0.00530063
0.000269988,0.066868458,0.013461155,0.01536338,0.010567305,0.019822601,0.022039163,0.027287297,0.022719633,0.009179145
0.000587181,0.066606184,0.007485239,0.014928065,0.014490188,0.015555973,0.029042918,0.022326234,0.019846126,0.009951336
0.000293113,0.066789097,0.005730608,0.017035697,0.014402917,0.014935633,0.026445394,0.037182581,0.029973971,0.015914507
0.000508315,0.06928577,0.006888866,0.013926672,0.016489084,0.021790551,0.025380009,0.025786153,0.020056727,0.008384346
0.001392749,0.066419085,0.005864295,0.014990088,0.014866454,0.01893044,0.027605918,0.028590927,0.018638642,0.008114684
0.003234857,0.067426423,0.007598297,0.015318551,0.015419673,0.016014583,0.023126705,0.021726269,0.01726487,0.008106657
0.002720275,0.066397634,0.007977685,0.014757582,0.017749366,0.013438651,0.025875194,0.024537298,0.016795946,0.004941638
0.005213514,0.062174032,0.003904026,0.016120245,0.012363268,0.015333487,0.032007122,0.019417653,0.014804906,0.010035835
0.001979184,0.061017389,0.01168376,0.017983379,0.011692826,0.019347493,0.022222531,0.032233632,0.017174478,0.033186222
0.002047856,0.067683868,0.006434974,0.016291055,0.011484795,0.018768747,0.027118529,0.020692383,0.014463571,0.008765989
4.88E-05,0.068263679,0.008675032,0.01513133,0.014207932,0.014279507,0.024909058,0.032644964,0.015576146,0.021525813
0.002564802,0.063059414,0.01178589,0.012525707,0.015050357,0.01152921,0.028927273,0.030750181,0.01221821,0.014681144
0.005058292,0.060442467,0.006330581,0.018785299,0.009920539,0.014288132,0.028494089,0.028041252,0.022614738,0.01482741
0.007379436,0.059367608,0.005289726,0.017189527,0.015158988,0.013350894,0.028965753,0.026477554,0.01605345,0.009711795
0.000962688,0.06412393,0.011758686,0.01810083,0.010366386,0.015930079,0.027046505,0.020186751,0.021873167,0.006318864
0.003972205,0.061183355,0.004978794,0.019386847,0.007403993,0.023424228,0.021506656,0.03191741,0.016256351,0.008459481
0.001516562,0.061870818,0.010673323,0.012759682,0.022366946,0.01490016,0.029259211,0.025293377,0.02095731,0.007050287
0.002154004,0.064620259,0.002793229,0.018639319,0.012949004,0.01680629,0.027241381,0.023681213,0.016014194,0.007303495
0.001911876,0.066509316,0.006609935,0.013321073,0.022037842,0.015903686,0.023990573,0.023348912,0.016858818,0.010408094
0.005365857,0.060998718,0.007494911,0.011543921,0.01810754,0.015268313,0.029219175,0.02506546,0.015288835,0.010184166
0.00023283,0.069570925,0.005411859,0.016695644,0.014422653,0.018694332,0.024902649,0.020427439,0.018685937,0.010408575
0.009642944,0.051878236,0.013253487,0.012670376,0.017384658,0.021309412,0.023182325,0.027133728,0.018809071,0.008070944
0.001306226,0.065369941,0.00822713,0.016051412,0.013310508,0.02061182,0.020535822,0.030059813,0.014890424,0.007941307
0.005387263,0.056432395,0.008730185,0.01553729,0.014819543,0.019212455,0.026626769,0.028885753,0.015807216,0.008055258
0.000490539,0.066216281,0.010790503,0.010018726,0.018769187,0.012985543,0.028139403,0.029847054,0.011533436,0.01187727
0.00211675,0.065312225,0.008709531,0.014091154,0.016244103,0.016825174,0.028137297,0.020960809,0.020088654,0.005006753
0.000499387,0.070520917,0.007724378,0.013412616,0.014748884,0.017318465,0.025797462,0.019417373,0.013694458,0.004635119
0.000111604,0.070043209,0.01176566,0.011992233,0.014451884,0.016500252,0.023661146,0.025561608,0.015984232,0.007582393
0.001813319,0.066557606,0.012368078,0.013357945,0.005738717,0.01623253,0.023822995,0.023734563,0.015343177,0.008555719
0.003412934,0.063152509,0.007729421,0.017255954,0.007573341,0.016922402,0.032176062,0.015553383,0.015811282,0.01122486
0.005447998,0.05781473,0.0036733,0.02067699,0.00602209,0.019631386,0.033769608,0.016206412,0.015364899,0.024933879
0.002752018,0.059320842,0.008745398,0.017343025,0.013877958,0.018154107,0.025136867,0.032972717,0.015083523,0.009309476
0.000715834,0.068185838,0.013157209,0.010971327,0.015731215,0.022578466,0.021407256,0.024495938,0.013607306,0.006916606
0.000951731,0.069119406,0.009759561,0.012854478,0.013219359,0.017340409,0.022065513,0.029198746,0.009473648,0.012895254
0.003938079,0.061218438,0.009737723,0.013974202,0.015496235,0.020022152,0.018960584,0.03485278,0.017778925,0.008191496
8.50E-05,0.067197177,0.010422603,0.014096654,0.015585795,0.022015822,0.023097879,0.027053962,0.01668559,0.006798492
0.003851083,0.062926852,0.01075983,0.012758015,0.016481094,0.017465571,0.028094486,0.02119064,0.015436962,0.006721079
0.005641603,0.061904183,0.005192385,0.016006676,0.01908557,0.017689378,0.025345872,0.02288305,0.020150083,0.008370989
0.001751324,0.064769802,0.006765118,0.014476248,0.02234483,0.016982622,0.028760565,0.03042721,0.019615826,0.006954783
0.000852768,0.064698435,0.013691256,0.013639008,0.013242415,0.018382656,0.024298658,0.030065979,0.021564285,0.004838123
0.003477936,0.063073652,0.005402151,0.014631684,0.018286611,0.020023197,0.022017342,0.027216154,0.017891449,0.007978808
0.003708803,0.060677395,0.009466093,0.016338139,0.01572296,0.01784426,0.023876657,0.024416642,0.021024634,0.014145892
0.003869383,0.063459565,0.006645224,0.01652842,0.010725397,0.011616569,0.036647729,0.013864219,0.020189607,0.009844029
0.000572766,0.064757455,0.011221079,0.011865198,0.014145252,0.020196569,0.02382253,0.030032085,0.016516096,0.004337322
0.001068087,0.069385717,0.008948877,0.01561577,0.006825462,0.019769369,0.022033777,0.027001351,0.023706553,0.009943581
0.002183737,0.068293839,0.005860739,0.016966322,0.00829855,0.015467247,0.024843959,0.022307826,0.016050366,0.007654663
0.00308796,0.061904093,0.012587458,0.016175408,0.006629902,0.01754928,0.026477747,0.025414951,0.022072538,0.009522323
0.002381337,0.071744764,0.006984974,0.015653297,0.008623819,0.018205503,0.019381232,0.025003695,0.02297516,0.009563568
0.00204663,0.065662148,0.011483972,0.010758832,0.023551406,0.014366241,0.026427533,0.030933628,0.019088468,0.011146536
0.00649422,0.060814754,0.004067057,0.016548486,0.01290812,0.018974385,0.021815641,0.033222661,0.010351486,0.014195044
0.002887865,0.061894081,0.010739847,0.014544067,0.014970133,0.017040872,0.023095187,0.036614197,0.028689647,0.011874228
0.006096093,0.059765566,0.006271046,0.018348208,0.009643146,0.019655279,0.021505524,0.033577697,0.023506978,0.017474396
0.001833493,0.064638373,0.006702173,0.016408137,0.012161344,0.020275588,0.024516396,0.035511885,0.018852927,0.011176647
0.002381248,0.064063637,0.007382829,0.013605163,0.01516319,0.022571668,0.021749222,0.024769752,0.017188426,0.004440308
0.004978758,0.063069935,0.010218496,0.017380324,0.011739231,0.011787874,0.027306631,0.019128355,0.015188668,0.009271871
0.000712528,0.068204599,0.007189859,0.017600996,0.00975203,0.0139844,0.028048364,0.023213538,0.021291872,0.008467137
0.003754853,0.064881617,0.008977374,0.013449715,0.015757935,0.016145512,0.027775963,0.022391951,0.01748152,0.008846682
0.002780221,0.06254982,0.007422394,0.015150794,0.011581119,0.020479207,0.028388978,0.027999373,0.011433771,0.012212766
0.00107229,0.067953273,0.011265009,0.011020006,0.016500136,0.017586843,0.026672737,0.015799026,0.018699435,0.009404919
0.002228903,0.070129774,0.007021839,0.013972637,0.009984432,0.017863959,0.024330465,0.027153158,0.01747444,0.014465513
0.000566341,0.066356699,0.004398664,0.016765744,0.019031478,0.013410479,0.028893761,0.026746408,0.018857022,0.013784578
0.000409275,0.068333812,0.008933452,0.012371022,0.017028451,0.016557017,0.021878984,0.031696446,0.019158981,0.010069671
0.00098972,0.067742733,0.006188142,0.015467074,0.0115136,0.016596057,0.021932333,0.040429075,0.007178952,0.010015719
0.000829128,0.06872358,0.008432348,0.014226978,0.013119884,0.017117767,0.023094589,0.02858695,0.020681475,0.005169622
0.001305138,0.066389312,0.007647372,0.012608397,0.020332328,0.019057764,0.022326558,0.024223434,0.017297273,0.007337077
0.001484801,0.061971443,0.005364467,0.019264807,0.011316543,0.023123993,0.023974394,0.03684106,0.028294595,0.017332234
0.00148174,0.063038845,0.010103155,0.014838975,0.016478959,0.02102063,0.021173899,0.033317681,0.02098359,0.005755692
0.001923355,0.06504243,0.004318465,0.017199155,0.012282851,0.019907107,0.021217892,0.027717582,0.021165638,0.007982509
0.002806665,0.064643504,0.007356467,0.012994583,0.019771924,0.016172948,0.0246923,0.029292153,0.015428905,0.006873118
0.000238422,0.068345905,0.009762967,0.016904595,0.016189438,0.016094484,0.02667025,0.021251692,0.020498944,0.005452446
7.67E-05,0.070656238,0.007321919,0.017695296,0.00639958,0.016936251,0.02805358,0.024628805,0.019704125,0.011680542
0.004774328,0.061706985,0.006641965,0.01559261,0.011987332,0.01688875,0.033206034,0.013967376,0.01088466,0.005859504
0.001412136,0.066092177,0.011585644,0.013827973,0.012575519,0.018754607,0.022513394,0.024993596,0.021513577,0.006765098
0.003413491,0.062191049,0.00772061,0.016909567,0.013707177,0.022856023,0.022547223,0.025590438,0.012930057,0.006066477
0.003038591,0.061513723,0.006742596,0.017598459,0.014061146,0.016580768,0.031252542,0.019436787,0.018759121,0.006352824
0.002708521,0.065360592,0.007782746,0.015247279,0.01384376,0.027193537,0.017491929,0.026455962,0.002177552,0.025873983
0.00149194,0.06815553,0.005606716,0.016494447,0.019106262,0.013335003,0.024892058,0.019678037,0.020108308,0.018383323
0.006355325,0.054917635,0.009902213,0.017665011,0.009204328,0.022744316,0.02493248,0.023224728,0.013559998,0.005456404
0.00839681,0.056789132,0.00637297,0.016343206,0.009558411,0.016096451,0.026165307,0.029454731,0.013977532,0.010612643
0.002801218,0.061493224,0.012377323,0.010240613,0.018753881,0.019786979,0.028990462,0.025664101,0.018790212,0.007233355
0.008424347,0.053672442,0.009015449,0.014895886,0.017175755,0.02139086,0.022775076,0.033405827,0.018277675,0.008539664
0.001007532,0.065149998,0.005365217,0.019472693,0.011612673,0.019489962,0.026197148,0.018523476,0.019116811,0.006950827
0.000757114,0.066568682,0.009607321,0.010636935,0.016343386,0.020151493,0.021649724,0.027681951,0.0151253,0.006681181
0.006223296,0.058866326,0.011258549,0.012194858,0.020814559,0.014148562,0.025541226,0.02576665,0.017177387,0.010970825
0.009597638,0.052988567,0.007287255,0.014587491,0.016967274,0.020202044,0.027015778,0.026616626,0.018494065,0.008178293
0.003762695,0.063200244,0.009305966,0.016932842,0.010221734,0.018710847,0.025971818,0.016630535,0.0102943,0.006585466
0.001940739,0.065127354,0.005176241,0.016765231,0.01527817,0.018210148,0.023242593,0.030853231,0.021158603,0.008692117
0.004124817,0.064155095,0.007984218,0.014321222,0.010655867,0.023966803,0.022160614,0.025219922,0.016013129,0.011068968
0.002606956,0.067458961,0.006455438,0.017110796,0.014826757,0.016052454,0.024005547,0.025192159,0.021238875,0.006034223
0.002315274,0.067958148,0.006459802,0.014357854,0.013481128,0.020109032,0.019917324,0.031741984,0.022117648,0.014624832
0.001413056,0.068159176,0.007260398,0.013768853,0.011232035,0.018430435,0.023407354,0.034017373,0.009021428,0.021485386
0.002028286,0.065066704,0.010853227,0.010886125,0.021072601,0.01588614,0.027631225,0.030745875,0.009982357,0.011372186
0.004259968,0.061887929,0.00569531,0.017376305,0.017469308,0.011533808,0.027478602,0.032449505,0.016258131,0.012999406
0.000202836,0.067836864,0.007035524,0.015460938,0.016978633,0.018472414,0.024092852,0.029834354,0.016507866,0.00986774
0.002311856,0.064260932,0.007968968,0.01678159,0.014399314,0.013757008,0.032429778,0.022785654,0.016094541,0.01107918
0.000481928,0.06500514,0.007733437,0.015595377,0.018876875,0.01537873,0.029842722,0.025137739,0.010559623,0.015781765
0.002334666,0.064367811,0.00531312,0.017589088,0.016232819,0.015991605,0.027634632,0.021272448,0.016889159,0.005082409
1.55E-05,0.068645706,0.009365643,0.010867645,0.018485028,0.017901545,0.025697253,0.033582875,0.019842223,0.012447777
0.000678923,0.068042465,0.006713695,0.016425903,0.01568735,0.016711697,0.028633825,0.02105846,0.01797423,0.006749391
0.002503622,0.065602927,0.007546462,0.016437653,0.015699627,0.017287394,0.023794271,0.03246917,0.018066831,0.008625066
0.005259186,0.060020263,0.0057811,0.014832234,0.019747974,0.015112228,0.027899564,0.025936557,0.022057071,0.010870771
0.000951099,0.067637423,0.009978052,0.013750496,0.01482935,0.015320763,0.026383602,0.030147547,0.0162973,0.009504654
0.008610329,0.056264013,0.008874932,0.018815811,0.015993413,0.017300465,0.02548792,0.025189849,0.021643443,0.00600699
0.003253985,0.064729688,0.006235927,0.013664861,0.019115878,0.01608844,0.023744218,0.028560103,0.021453626,0.011748597
0.000255904,0.070213801,0.00437684,0.017905898,0.014918899,0.013101014,0.030899663,0.017156282,0.015922563,0.00504295
0.004338387,0.063539574,0.007568472,0.018580965,0.006305763,0.014428438,0.030382228,0.019954364,0.013883481,0.012956948
0.001051298,0.065183897,0.008772854,0.015989365,0.011772804,0.016618879,0.030841523,0.019229478,0.020594662,0.006958073
0.001426095,0.066395897,0.006993287,0.014727463,0.015346302,0.014160302,0.026636257,0.026899966,0.017971847,0.0064665
0.001553025,0.06375464,0.010077671,0.018364502,0.013692701,0.018998781,0.022645509,0.028128694,0.020575845,0.008702772
0.001515176,0.070527785,0.008084898,0.01623555,0.008720593,0.015137061,0.026333237,0.016349746,0.018783376,0.008849731
0.000419641,0.069617305,0.005792831,0.0197156,0.011145401,0.01640104,0.027101006,0.025519545,0.018454756,0.010091302
0.000162611,0.068618059,0.005503758,0.016134652,0.010639348,0.015021162,0.026873171,0.035126095,0.014148948,0.008717752
0.004441002,0.062860349,0.007422066,0.017720832,0.006868163,0.017511275,0.020076195,0.026985285,0.013730738,0.01035621
0.00569578,0.059647494,0.009355676,0.014085288,0.015200231,0.017751068,0.024567424,0.018340718,0.01797808,0.003977651
0.004882847,0.060616476,0.006928667,0.014176254,0.014597178,0.020177373,0.026017839,0.020522604,0.012493622,0.0059669
0.007376005,0.056514024,0.007073233,0.014917615,0.014732464,0.015527938,0.027871862,0.025307222,0.019077709,0.006371323
0.004403395,0.058939197,0.010112183,0.012998515,0.013983264,0.014979534,0.029983255,0.026375733,0.018502826,0.021937838
0.001137117,0.066576145,0.011698942,0.013033837,0.019454824,0.015960352,0.023797496,0.02030895,0.018583217,0.00536525
0.001734112,0.069456182,0.008396931,0.013250255,0.012912849,0.014810335,0.028049929,0.020635461,0.01232052,0.009324461
0.002335968,0.065072657,0.004861839,0.016303185,0.015357964,0.014315446,0.032225313,0.021318168,0.015830013,0.009550025
0.000654918,0.066300373,0.003169745,0.021919405,0.013018903,0.015645513,0.029143004,0.02227257,0.01070107,0.01097333
0.00255492,0.067156053,0.002214454,0.018221923,0.011256601,0.014872877,0.028230642,0.023864154,0.00930543,0.010834991
0.000354753,0.066992764,0.005403042,0.018076476,0.014228496,0.015993666,0.028384373,0.018657278,0.019392786,0.008640662
0.003902108,0.062686277,0.009751919,0.013637911,0.011361001,0.014671955,0.030034767,0.023209498,0.011621388,0.008892968
0.002659281,0.061316619,0.009439571,0.015257043,0.019125563,0.024670997,0.018059537,0.032759113,0.015240862,0.013745704
0.005707294,0.057522542,0.005330579,0.012645331,0.01871933,0.018940195,0.027137814,0.037527157,0.018341309,0.01995013
0.002695031,0.060432225,0.006117537,0.015792089,0.022198621,0.016541763,0.02687818,0.029150857,0.018300444,0.007285902
0.001023843,0.064157503,0.009982182,0.013505934,0.020429525,0.016947199,0.026335596,0.028947187,0.020401284,0.02961465
0.002677194,0.066566093,0.009897167,0.016343609,0.011651821,0.013976777,0.021683326,0.033499663,0.018697125,0.012308955
0.000232043,0.067320112,0.009388701,0.016247376,0.01249033,0.018366719,0.023106611,0.032903274,0.022857233,0.013842539
0.000858374,0.068268524,0.005509799,0.014790205,0.014125677,0.020878551,0.024481884,0.028212765,0.023900813,0.013748139
0.000313493,0.066783083,0.003705908,0.01813112,0.016539178,0.017916793,0.024724046,0.020593177,0.019910138,0.009488529
0.001794155,0.064861195,0.010580241,0.017814731,0.010911987,0.014431941,0.023285379,0.03273857,0.016983708,0.011883061
0.002762456,0.066938487,0.010049947,0.011913619,0.015912994,0.014133532,0.026835108,0.020415229,0.018424251,0.004763653
0.004209167,0.061417969,0.011388494,0.011095686,0.025015388,0.017013438,0.025905722,0.02522817,0.01678649,0.006199154
0.000289438,0.063778856,0.013442292,0.011038684,0.02016571,0.022025212,0.021603002,0.033566661,0.015366135,0.014755663
0.004864397,0.057157261,0.008021857,0.014783134,0.017400343,0.016092973,0.028111056,0.026846549,0.015939892,0.016113316
0.000524918,0.065383475,0.007535924,0.013871233,0.015181408,0.017521111,0.028724331,0.027553996,0.014967537,0.012728944
0.003421098,0.064083451,0.009235753,0.012254444,0.011368449,0.020050587,0.02088849,0.032770142,0.015581846,0.015394042
0.000380736,0.067119536,0.005787052,0.016312535,0.015599999,0.019087788,0.022433331,0.029379825,0.017103846,0.005715963
0.003699381,0.061452618,0.011910648,0.014338588,0.013389635,0.01494566,0.024961289,0.029652777,0.022814283,0.012302529
0.007285282,0.058364576,0.009052129,0.012928939,0.009799755,0.014749585,0.028211181,0.028536992,0.008639299,0.013380736
0.005272884,0.063959858,0.00318304,0.015702418,0.009618639,0.018060231,0.02359705,0.029951789,0.015245811,0.016446507
0.000121416,0.06840678,0.007124771,0.014832429,0.017028704,0.020830515,0.020851441,0.020902787,0.015111959,0.005632935
0.005927596,0.060504545,0.006978662,0.014069235,0.018609914,0.020872123,0.024611162,0.017451256,0.021685022,0.008961902
0.005829384,0.058018852,0.006883148,0.017316187,0.0156905,0.018321607,0.024586826,0.024883169,0.014198341,0.012178014
0.002503224,0.067660893,0.007973369,0.015941713,0.014620158,0.010829816,0.02545069,0.021844203,0.008444763,0.012855113
0.000431218,0.068742305,0.013141156,0.011915099,0.015346395,0.021004093,0.021981732,0.028804005,0.011223517,0.016268205
0.003725764,0.063334537,0.004286775,0.01826818,0.015900796,0.013260268,0.03234199,0.025111054,0.022024531,0.010636317
0.000759696,0.070280613,0.001623246,0.017548095,0.013247485,0.020332642,0.024283213,0.022736278,0.014460709,0.006907819
0.00068885,0.066989507,0.005252256,0.017996695,0.012875896,0.01487711,0.023281108,0.038991768,0.023659644,0.014472565
0.00085741,0.064584033,0.005159873,0.018088456,0.01456397,0.023423016,0.023708095,0.029637837,0.021240991,0.015223903
0.000978888,0.064613725,0.006863069,0.017910971,0.014407537,0.015881362,0.03082784,0.024341449,0.016948756,0.011674801
0.003119691,0.066501181,0.007903724,0.017010281,0.0116455,0.015804874,0.026277559,0.020979794,0.021852291,0.013936283
0.008063799,0.057881347,0.00683568,0.012701837,0.020077101,0.018625454,0.023237552,0.022522146,0.022938877,0.00798725
0.011415274,0.051002274,0.009161805,0.012616707,0.012102236,0.017683266,0.024825236,0.027152293,0.017635134,0.006602775
0.005649213,0.059141498,0.010140378,0.013820803,0.015232817,0.014190956,0.029139203,0.024811623,0.016195565,0.01628337
0.000988267,0.06736033,0.00314752,0.019239492,0.012001206,0.017751288,0.025332194,0.025691538,0.018899148,0.006711904
0.005024009,0.062964735,0.009391131,0.018400139,0.008616771,0.015366576,0.023105143,0.026890965,0.022940137,0.010868652
0.003160668,0.065527354,0.011931312,0.007472635,0.019283342,0.018142626,0.024605254,0.024567678,0.039903855,0.03547028
0.001712823,0.066541479,0.006055457,0.013394442,0.021941088,0.019530934,0.020984725,0.033257886,0.009899408,0.024790046
0.004805816,0.065408107,0.005339174,0.015365821,0.016205734,0.013847777,0.026778471,0.024717306,0.020482618,0.006692659
1.33E-05,0.068180437,0.004716162,0.016079867,0.017997071,0.020835609,0.019980471,0.030195814,0.023275636,0.022936812
0.000110367,0.06739651,0.009131868,0.013397934,0.013719101,0.019162587,0.02514415,0.026015588,0.024902142,0.009410562
0.001240592,0.064462443,0.014804493,0.014357475,0.011817422,0.0202071,0.0242513,0.022721564,0.020314011,0.0120567
0.001314419,0.066118209,0.009074144,0.014026727,0.015726514,0.018547049,0.024457117,0.027123641,0.009122405,0.010989903
0.002615218,0.06591484,0.008390743,0.01293285,0.014381765,0.015397926,0.025950263,0.029304554,0.013755042,0.031954449
0.000551737,0.066152857,0.0080863,0.015477909,0.014493886,0.0185155,0.028230435,0.02719205,0.02373846,0.023750139
0.002484291,0.063667425,0.009229459,0.013398915,0.016708304,0.018939837,0.024117088,0.031014484,0.018851432,0.010028686
0.001746016,0.063123695,0.007865945,0.014879084,0.021588558,0.014625818,0.02796769,0.026281414,0.020931103,0.008623131
0.001799409,0.067158678,0.009738353,0.013170118,0.016141328,0.016242495,0.023476597,0.025229415,0.010885165,0.009586669
0.006355373,0.05785981,0.007308355,0.017201738,0.013288673,0.013275617,0.032693989,0.0173755,0.01688032,0.007162172
0.002683979,0.064185845,0.009559994,0.015867999,0.014976765,0.014380081,0.028957451,0.01570145,0.019324877,0.008834264
0.001567509,0.069818077,0.002955149,0.019126207,0.00578306,0.017371122,0.026284426,0.022212779,0.017471816,0.009911149
0.001708645,0.064784383,0.004129465,0.020448548,0.012801356,0.014007096,0.02823516,0.02881009,0.026537047,0.017742396
1.24E-05,0.067068592,0.003683415,0.017196622,0.017934662,0.01517228,0.029158255,0.029638816,0.017524088,0.010983443
0.00702799,0.058863049,0.004094677,0.019564007,0.012160129,0.014335517,0.026964398,0.027302368,0.021969359,0.010334801
0.002177925,0.066822025,0.007279591,0.014017807,0.016161878,0.016228879,0.028679472,0.026815595,0.014612693,0.016346039
0.001076662,0.06468631,0.00873816,0.011496198,0.015478173,0.015680436,0.028907194,0.029224819,0.011469387,0.012106808
0.000313279,0.067792416,0.009509695,0.011864887,0.015739374,0.018119949,0.024366589,0.027912825,0.023180615,0.033909721
0.002450096,0.062061107,0.00881749,0.014924814,0.019497978,0.017035969,0.023583625,0.028215705,0.017550204,0.005043288
0.000444524,0.067013282,0.005756197,0.017372671,0.009659777,0.016806142,0.029166101,0.02611368,0.016508903,0.011260757
0.003664892,0.062696446,0.008975225,0.014077095,0.017974454,0.015722558,0.023148241,0.029557214,0.01209061,0.013619192
0.003899715,0.063718582,0.008172986,0.008549017,0.019626683,0.014503136,0.032462539,0.023820831,0.00854989,0.010121983
0.003084014,0.06308236,0.012044627,0.010581412,0.017708825,0.011522543,0.024632462,0.03319254,0.012434694,0.007973466
0.003785261,0.061784409,0.009420525,0.018677712,0.010687283,0.01549816,0.028776248,0.023229906,0.022085938,0.007813943
0.002294579,0.065719943,0.010891998,0.017287104,0.00542076,0.018685913,0.023036556,0.034257369,0.019564654,0.014509104
0.000253981,0.069412517,0.009563125,0.013503599,0.014441058,0.018966584,0.024423104,0.021864584,0.013290146,0.006493819
0.003377573,0.062595876,0.009652134,0.013223102,0.01818579,0.016300815,0.026349157,0.028748321,0.025558004,0.014771329
0.004282812,0.064738472,0.01178118,0.014483043,0.012304256,0.015340262,0.020645369,0.03080826,0.023221506,0.009866145
0.00083267,0.067539832,0.010632648,0.010338854,0.015322854,0.014939197,0.025204788,0.034442195,0.015804005,0.011056834
