beta1,z,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.04328719,0.02244539,0.01031448,0.01458658,0.002337347,0.01844939,0.0270961,0.02335615,0.01544819,0.006789674
0.04380192,0.3226349,0.008153511,0.01065261,0.003477043,0.01567677,0.01837988,0.02140791,0.01076753,0.005836712
0.04330523,0.09660077,0.0111981,0.007036152,0.01481218,0.02046449,0.02193486,0.02145564,0.01387638,0.006293278
0.04342452,0.3530887,0.0127274,0.005034549,0.008692046,0.01352237,0.01922656,0.01929518,0.01210129,0.00711281
0.04352226,0.06752273,0.0154408,0.007901137,0.01511866,0.01502499,0.02749239,0.0202107,0.01668943,0.008527702
0.04366903,0.2643292,0.01300449,0.00661894,0.01475648,0.009684864,0.0200876,0.01930598,0.0148806,0.008940182
0.04355171,0.4177261,0.002194757,0.008534582,0.01157394,0.01191937,0.01732786,0.02536018,0.009997164,0.008095856
0.04331866,0.3902947,0.007202034,0.009828888,0.002359402,0.01047864,0.02084838,0.02861507,0.01479894,0.01406209
0.04335703,0.08658277,0.01331571,0.009305589,0.01606593,0.01389588,0.02747978,0.01621645,0.01661045,0.008595773
0.04317295,0.2627636,0.007271572,0.00823835,0.009055632,0.01565099,0.01861359,0.02110872,0.01403594,0.004058029
0.04226969,0.1803542,0.01191637,0.01150472,0.009211487,0.01629895,0.02722084,0.01250613,0.01210967,0.005746384
0.04251599,0.2205684,0.008816933,0.0101858,0.01218942,0.01771173,0.02695869,0.01556752,0.01678257,0.004767354
0.04300594,0.005866086,0.00910006,0.01291408,0.01268337,0.02132039,0.02409838,0.01230143,0.01773712,0.00625298
0.04310915,0.4155524,0.00388657,0.006957934,0.01175247,0.007895138,0.02424737,0.0181107,0.0192943,0.01314188
0.04284136,0.3082751,0.008809227,0.01261213,0.01321577,0.02003512,0.02066791,0.01219014,0.01409121,0.007194408
0.04353712,0.23344,0.003424997,0.01132244,0.01419462,0.01120952,0.02438435,0.01507024,0.00954279,0.01432415
0.04324016,0.07124251,0.01258453,0.009632846,0.0188822,0.01366582,0.02573689,0.02179409,0.01374781,0.006682416
0.04288585,0.2413393,0.01249251,0.007987663,0.01165135,0.0130371,0.02599972,0.0125454,0.01938975,0.01890281
0.043124,0.1813767,0.01316741,0.007415033,0.01271588,0.01527181,0.02492665,0.01098593,0.01732517,0.006292813
0.04333391,0.1719794,0.003750897,0.01314469,0.01490682,0.01649497,0.01791172,0.0250903,0.01255583,0.01227879
0.04326025,0.3234048,0.008953965,0.008857642,0.01138702,0.01035753,0.02340064,0.02043531,0.01606547,0.006671499
0.04363431,0.392827,0.01012266,0.006954713,0.009292724,0.01108386,0.02364074,0.01309334,0.005911286,0.0247237
0.04375508,0.3927829,0.008134137,0.007755553,0.01238501,0.008198952,0.02142068,0.01370234,0.006848116,0.007552618
0.04381038,0.5463544,0.001417409,0.006609517,0.01076671,0.01010688,0.02156576,0.01518136,0.004235105,0.008253306
0.04280634,0.5634336,0.003432764,0.01083629,0.008031456,0.008768785,0.01873249,0.01554276,0.01321846,0.004165077
0.04287902,0.007058029,0.01109376,0.01480827,0.01046626,0.017807,0.02250875,0.02326607,0.02183265,0.00637127
0.04261571,0.24093,0.01093683,0.01183834,0.006920184,0.01438268,0.02534862,0.01665867,0.01397174,0.01811589
0.0428099,0.4277961,0.01201999,0.004690079,0.009139028,0.02105812,0.01622645,0.01937896,0.01474761,0.00325964
0.04358981,0.3854121,0.01243823,0.00595508,0.009238962,0.009228305,0.02272328,0.01370737,0.01195559,0.005837331
0.04355092,0.05706813,0.01103905,0.009880204,0.01175135,0.01506505,0.02525557,0.0213492,0.01993485,0.007753973
0.04384772,0.5339684,0.004245048,0.008514102,0.005266054,0.009634272,0.01565736,0.01686746,0.009997758,0.004022028
0.04403707,0.4341224,0.002991117,0.01233534,0.00513343,0.01129947,0.02264132,0.01576621,0.0105232,0.003965938
0.04363873,0.07188005,0.01266242,0.01206263,0.01196857,0.01383075,0.02627849,0.02184306,0.02312951,0.007829762
0.04355475,0.2710265,0.006856052,0.008750048,0.008917181,0.01039158,0.02831066,0.01418296,0.005745635,0.009166669
0.04348701,0.3768334,0.002293043,0.01112833,0.01449418,0.009163229,0.02515606,0.01702604,0.006144153,0.009758338
0.04300206,0.4206735,0.00233333,0.01095729,0.006568137,0.01498897,0.01782153,0.02849302,0.01416665,0.01392724
0.04309181,0.01480713,0.009538734,0.01413898,0.006676215,0.02101099,0.02223555,0.01963615,0.01391046,0.006748972
0.04308211,0.1250927,0.01235427,0.00959235,0.01214313,0.01709838,0.02081332,0.01517513,0.0147704,0.004682171
0.04301942,0.1641563,0.006516374,0.01337878,0.007985007,0.01668823,0.01999913,0.01961957,0.009942373,0.006135046
0.04291052,0.7614987,0.007039649,0.001644456,0.009594538,0.007961977,0.01798746,0.01812829,0.01070002,0.01257099
0.04300165,0.6630711,0.002267012,0.005549601,0.007860771,0.006883613,0.02010594,0.01714132,0.007264517,0.007105129
0.04305915,0.2370056,0.01116598,0.006406707,0.01169453,0.01732207,0.0171508,0.02166196,0.0139714,0.007388965
0.04240278,0.1798141,0.01723236,0.008725662,0.008642993,0.01652958,0.02219834,0.01586698,0.01739584,0.006230372
0.04272817,0.1870009,0.01092741,0.008167794,0.01055759,0.01853956,0.02235012,0.01901894,0.01830537,0.006825622
0.0424999,0.1563342,0.008329121,0.01342854,0.009840039,0.01682746,0.02235205,0.01178263,0.01395797,0.006706824
0.04333232,0.01304233,0.007013439,0.0148497,0.009491727,0.02404198,0.0241572,0.01981843,0.01596401,0.007483018
0.04343556,0.3593934,0.001770977,0.01495845,0.005429764,0.01446241,0.02142096,0.02162032,0.01351086,0.009478887
0.04322403,0.2540377,0.006661786,0.008495307,0.01473264,0.01279669,0.02106719,0.01596491,0.01625692,0.00851494
0.04290055,0.4355418,0.007067996,0.009024133,0.009470054,0.01098218,0.01788808,0.01109905,0.01157072,0.004198855
0.04266854,0.447931,0.003631043,0.00840211,0.01170039,0.01005652,0.02031451,0.02515918,0.009613801,0.007517082
0.0428765,0.282763,0.01273298,0.00737703,0.01218368,0.01909891,0.02014182,0.02183714,0.02093524,0.01325719
0.0431622,0.06908767,0.01201343,0.01238569,0.01275058,0.01484949,0.01871848,0.01810616,0.01549364,0.002747
0.04300319,0.006064413,0.01272577,0.01064574,0.008524955,0.01942179,0.02477624,0.01721873,0.009502875,0.007531745
0.04339507,0.2801034,0.002777979,0.01341026,0.008945944,0.01585099,0.02495007,0.01372047,0.01138748,0.01335874
0.04250541,0.2461793,0.009464212,0.00620546,0.01187581,0.0168432,0.02177574,0.01501241,0.01611204,0.004872378
0.043506,0.2421653,0.004110332,0.01366242,0.009816346,0.01330514,0.02474663,0.0152582,0.009235851,0.005822832
0.04360763,0.3548172,0.008634499,0.007611534,0.01488558,0.01272176,0.02444288,0.0157162,0.01565629,0.005230331
0.04323059,0.1161039,0.009319437,0.01163803,0.01756138,0.01751318,0.02574681,0.01667897,0.0218559,0.007703077
0.04304013,0.1470281,0.01453161,0.0107987,0.009256148,0.01911181,0.0219092,0.02205061,0.01832924,0.03324979
0.04342401,0.6515948,0.004994591,0.006195718,0.01241439,0.00797712,0.02207968,0.01767613,0.006282328,0.01019138
0.04315243,0.2830118,0.006297838,0.0086332,0.01236548,0.01285765,0.02598743,0.004994576,0.008963401,0.01269917
0.04312891,0.3242799,0.01027977,0.005237963,0.008273213,0.009598327,0.03066215,0.008554917,0.003976908,0.03263084
0.04352186,0.2525174,0.006687768,0.01215234,0.009341681,0.01208436,0.02079669,0.01923899,0.01028189,0.005770134
0.04356933,0.006872001,0.02215487,0.007049682,0.00842148,0.0207199,0.02202715,0.02246298,0.01780243,0.005145966
0.04319226,0.2139332,0.008401818,0.01411075,0.003614453,0.02055486,0.02346496,0.01434591,0.02124029,0.01759023
0.04319599,0.005025381,0.008494079,0.01148427,0.01785318,0.01602882,0.02277468,0.02031001,0.01404188,0.00455165
0.04318071,0.1728741,0.00592268,0.01136933,0.006105999,0.01554402,0.02054921,0.02029022,0.01134739,0.005767108
0.04310587,0.6628236,0.00053698,0.006707555,0.007008018,0.01036861,0.01558172,0.01795591,0.01625153,0.0202092
0.04248723,0.3270936,0.005159627,0.01315399,0.00272627,0.01448879,0.01896162,0.02548897,0.01494004,0.0147983
0.043345,0.4242213,0.003762505,0.01054161,0.005513392,0.01496456,0.01747968,0.02563998,0.009332122,0.01497201
0.04315483,0.3235377,0.000882984,0.01860628,0.002191415,0.008673001,0.0203496,0.01308202,0.02063434,0.02000151
0.04352187,0.5275878,0.000862589,0.008718705,0.00707573,0.009597799,0.0181106,0.01686591,0.009370584,0.005739733
0.04330193,0.04401052,0.01689723,0.00722966,0.0148999,0.01588617,0.02192471,0.02347028,0.01361241,0.005898842
0.04208607,0.6630502,0.002536283,0.006279027,0.0108431,0.008177392,0.02073937,0.0147867,0.002913846,0.0131644
0.04368406,0.8606756,0.002691617,0.000417593,0.01114843,0.002150584,0.01733017,0.02043211,0.01296098,0.01053035
0.04270967,0.2452712,0.005500961,0.01166038,0.01138368,0.01471873,0.02032622,0.02823771,0.01802644,0.009939119
0.04308525,0.01641405,0.01306061,0.01032677,0.01064382,0.02020124,0.02369952,0.02262872,0.02001803,0.00892304
0.04294941,0.1682249,0.008266701,0.01118247,0.008213799,0.01637721,0.01770376,0.0211478,0.01377402,0.004596287
0.04258804,0.1953239,0.01983552,0.00377252,0.01235103,0.015065,0.02356201,0.01479446,0.01711086,0.009382103
0.04367247,0.3541149,0.004375818,0.01142237,0.01074079,0.0131281,0.021886,0.01648708,0.0127685,0.004859764
0.04316926,0.3759011,0.006278605,0.009587196,0.01099933,0.01297423,0.02011729,0.02075543,0.01700363,0.01042118
0.0434545,0.1674502,0.006129046,0.01160747,0.009094585,0.01160437,0.02387438,0.02056302,0.01214526,0.008346078
0.04339925,0.08295065,0.0122067,0.01163532,0.01162626,0.01645466,0.01918503,0.02053256,0.01379834,0.004581293
0.04302001,0.2549237,0.006459461,0.01242808,0.009263009,0.01365258,0.02125405,0.01738301,0.01443097,0.00889848
0.04273664,0.3772145,0.01009737,0.007015774,0.01082547,0.015548,0.02077795,0.02293923,0.01511538,0.008547037
0.04262229,0.5096036,0.009765192,0.007479187,0.007635274,0.01181535,0.02122874,0.02181869,0.01209329,0.005021614
0.04333678,0.03785743,0.00897206,0.01025534,0.01426761,0.01790263,0.02180257,0.01714016,0.01433732,0.00613039
0.04318962,0.298272,0.008617415,0.009301351,0.009645913,0.01741884,0.02154388,0.01718364,0.009850755,0.008589201
0.04366746,0.01027882,0.009721728,0.01076411,0.01903056,0.01471226,0.02587427,0.01469776,0.01982752,0.009032287
0.04310016,0.04326321,0.01334152,0.008645202,0.007478707,0.0131004,0.03022945,0.020731,0.01465434,0.01049117
0.04341163,0.2160064,0.005598378,0.01110919,0.01173762,0.02238708,0.01815346,0.02582061,0.01639764,0.008509983
0.04313751,0.05389286,0.01319749,0.009842632,0.01346837,0.01934726,0.02304201,0.02325576,0.01016704,0.007795443
0.04347984,0.4496892,0.004412867,0.01099928,0.006377349,0.01358767,0.02010892,0.01304579,0.01408891,0.004487794
0.04360237,0.4365293,0.007678939,0.008218378,0.007510257,0.005865652,0.02367664,0.01703333,0.007908208,0.01094854
0.04327364,0.1276426,0.004474777,0.01145263,0.01090756,0.01659348,0.02041416,0.02740945,0.01785264,0.01075647
0.04319024,0.3580069,0.006372407,0.009078387,0.01075378,0.01078454,0.02160397,0.01600106,0.0143564,0.005924819
0.04252691,0.01412506,0.01586467,0.008131556,0.01457465,0.02444682,0.02139392,0.02059792,0.01431993,0.00952889
0.04302959,0.3005678,0.01128792,0.00769028,0.01019572,0.01812064,0.01443385,0.02509384,0.01387533,0.005903546
0.04301711,0.3530455,0.002994046,0.01185577,0.004752574,0.01249711,0.02030332,0.01822269,0.007420411,0.009465446
0.04282609,0.3704935,0.003718831,0.01208643,0.004360317,0.008608059,0.02521352,0.0195536,0.007652192,0.009290761
0.04354213,0.01317646,0.01122399,0.00922938,0.01373458,0.02381138,0.02023671,0.02254348,0.0276786,0.008965927
0.04373775,0.2443587,0.008056584,0.01129999,0.003988264,0.01945478,0.02283319,0.01882488,0.0087086,0.01350557
0.04301882,0.1580901,0.009430531,0.01420699,0.005737098,0.02781392,0.01985401,0.01467029,0.01958154,0.01172696
0.04339752,0.4950695,0.007783182,0.008573452,0.009634862,0.01327719,0.02073323,0.01404803,0.01115993,0.003493119
0.04330229,0.11334,0.01064946,0.00864626,0.01283399,0.0167107,0.02134078,0.01666476,0.01183046,0.006060487
0.04338787,0.02126595,0.01530809,0.009508056,0.01433781,0.01318249,0.02851158,0.0181042,0.01288792,0.01361874
0.04303965,0.3199894,0.005952563,0.01083517,0.006559152,0.01975747,0.01686623,0.01861827,0.01182513,0.01602167
0.04304957,0.2225758,0.006558684,0.01317251,0.005122917,0.01917787,0.02036979,0.01066959,0.01703685,0.007482002
0.04293257,0.5689056,0.003587187,0.005674494,0.01212359,0.007162194,0.01934027,0.01703778,0.01528332,0.007688515
0.04310655,0.06387602,0.008181261,0.010772,0.01324438,0.02020544,0.02201252,0.01893453,0.0166492,0.006012194
0.04332333,0.4727867,0.002402309,0.01163993,0.003203757,0.01591671,0.02068853,0.0143028,0.01533397,0.007617722
0.04328112,0.4275252,0.002346308,0.008821204,0.007997706,0.01432316,0.01873317,0.01728557,0.01171894,0.005333761
0.043262,0.6908785,0.0041956,0.006125473,0.006181679,0.01032152,0.01716369,0.007727255,0.01288331,0.006404752
0.04316588,0.6965889,0.000643251,0.009035668,0.005069524,0.003618649,0.02027757,0.01776511,0.004220133,0.006166331
0.04262469,0.4569974,0.001036073,0.01170911,0.01068148,0.008536028,0.02333341,0.01025041,0.003149668,0.01052876
0.04271629,0.7061727,0.001929078,0.004204903,0.01099211,0.008164192,0.01521117,0.02204807,0.000838654,0.01505933
0.04258205,0.4288609,0.01053852,0.006923776,0.009520457,0.0101093,0.02515239,0.02130636,0.01637676,0.005223233
0.04229556,0.3597973,0.006700941,0.01154429,0.003363757,0.01148316,0.02544585,0.01737787,0.0171269,0.01278711
0.04279037,0.3900821,0.004222463,0.009830042,0.004897664,0.007474427,0.02826137,0.01068254,0.004563892,0.009504873
0.04259588,0.1533459,0.01186113,0.00838664,0.01056606,0.0214731,0.02431219,0.01759821,0.005638412,0.01142729
0.04266475,0.1883942,0.01283858,0.01029903,0.01017916,0.009381345,0.0261059,0.02759033,0.01566746,0.01031562
0.04265485,0.9646189,0.003934078,0.001762319,0.01248604,0.006625469,0.01397452,0.01567716,0.01198567,0.005480368
0.04276446,0.4351042,0.008961584,0.005593488,0.01205813,0.01636687,0.01904574,0.02071008,0.01338545,0.005683175
0.04302171,0.2462601,0.003762153,0.012818,0.01495104,0.01740792,0.02015423,0.02600796,0.0134893,0.007066535
0.04296595,0.07457022,0.01252903,0.007719241,0.01616905,0.01438753,0.02326197,0.0226479,0.01771052,0.009651458
0.04279462,0.06324707,0.009571178,0.01607614,0.007854086,0.0177139,0.02146689,0.02355632,0.01556659,0.004711823
0.04298775,0.1254516,0.01088256,0.0152874,0.004932245,0.01420015,0.02809971,0.01389518,0.02095314,0.01246242
0.04350457,0.1310427,0.01534349,0.007743282,0.009933006,0.0110086,0.0239958,0.02202749,0.01795509,0.01069902
0.04377567,0.5254594,0.002569491,0.009117468,0.004332176,0.01752501,0.01376135,0.01931506,0.007833273,0.006412466
0.04285016,0.08399646,0.01847838,0.009291984,0.01216682,0.01611531,0.02753948,0.01824063,0.02101572,0.006422225
0.04308519,0.5613635,1.61E-05,0.01105246,0.01044525,0.01099903,0.02494697,0.01329167,0.01225247,0.01180348
0.04279748,0.2936559,0.0186348,0.003138239,0.01256672,0.01694065,0.02247512,0.0245353,0.01970059,0.009794122
0.04326247,0.4475095,0.006339732,0.007441932,0.01036855,0.01264947,0.02164777,0.01405942,0.02020027,0.01149386
0.04331564,0.4653074,0.005934766,0.00892176,0.007670089,0.0121538,0.0214834,0.02090141,0.01198456,0.01531831
0.0435847,0.1168345,0.01425139,0.009968042,0.01137738,0.01367993,0.02661419,0.01771047,0.02193866,0.00966982
0.0436448,0.3960712,0.004009693,0.009939495,0.005489561,0.01681702,0.01458977,0.01829915,0.009783075,0.005597015
0.04333497,0.3916101,0.005638646,0.008624075,0.01273568,0.01450657,0.01760761,0.02077356,0.01497965,0.006975365
0.04277039,0.1462634,0.016739,0.005617471,0.01420623,0.01714306,0.02397387,0.01108256,0.01289267,0.009878331
0.04310383,0.3036503,0.006751506,0.01104738,0.009911232,0.008884803,0.02565395,0.01005764,0.01326157,0.005885349
0.04359328,0.1569952,0.008088801,0.0121572,0.0076728,0.01867547,0.01685386,0.02736475,0.01472319,0.007713795
0.0431898,0.2530862,0.004008919,0.01135886,0.009290304,0.0150082,0.02363074,0.01140486,0.01222081,0.006457495
0.04353452,0.4862568,0.001673375,0.01078638,0.005121742,0.01211017,0.01896568,0.02510237,0.01432331,0.01078434
0.0425385,0.5075368,0.007644514,0.005919983,0.01215479,0.01125199,0.02324262,0.01893849,0.01303692,0.009268376
0.04276074,0.1406115,0.007481619,0.01082267,0.01121211,0.01857383,0.02407546,0.01587004,0.01392744,0.006713003
0.04351924,0.3973137,0.007097537,0.007006259,0.01137942,0.01109466,0.01764277,0.01683076,0.0105985,0.004770819
0.04321092,0.4376758,0.000802533,0.008756034,0.01288043,0.01829603,0.01568286,0.01884159,0.01636827,0.006690799
0.04330678,0.4176614,0.003100261,0.01177802,0.003991214,0.01240085,0.02446773,0.01821728,0.01639083,0.008716716
0.04329265,0.3096361,0.006742045,0.01189891,0.00620882,0.01781213,0.0240002,0.02056066,0.01676477,0.00937183
0.04274536,0.4656215,0.007507455,0.008703547,0.007666389,0.01109978,0.01738212,0.0201431,0.01387411,0.005042029
0.04312567,0.1902765,0.007197629,0.01243599,0.009582391,0.009524541,0.02431025,0.02378342,0.01005206,0.01885742
0.04347226,0.04395439,0.01411633,0.0123575,0.01234828,0.01834715,0.02562686,0.0187714,0.01615797,0.007377495
0.04364071,0.2202063,0.01256386,0.01100716,0.006922106,0.01540745,0.02351434,0.02307313,0.01581392,0.01125997
0.04311986,0.04076823,0.01744378,0.008026845,0.01658459,0.01882258,0.0211998,0.02178453,0.01902074,0.007615985
0.04314586,0.8689125,0.004079982,0.005063876,0.00712665,0.005243654,0.0149848,0.02154938,0.01439081,0.007286754
0.04349227,0.3767429,0.007849902,0.005802342,0.01628819,0.01737288,0.02031995,0.01503579,0.01151665,0.004366536
0.04351867,0.3406899,0.003664927,0.01154334,0.01043589,0.008864383,0.02378756,0.01106373,0.01352019,0.01062115
0.04322369,0.1062471,0.01025644,0.01444141,0.01510622,0.01578507,0.02379047,0.01946529,0.01432451,0.008840369
0.0432445,0.3861809,0.004396673,0.01300752,0.004514435,0.01210855,0.02540508,0.01517204,0.0102572,0.008382558
0.04293207,0.01083925,0.007177053,0.01321543,0.009536135,0.01166264,0.03196266,0.01138428,0.01610584,0.01585018
0.04285081,0.2804339,0.009637162,0.007287845,0.01176065,0.02156399,0.02258228,0.01190953,0.01860026,0.005260365
0.04353917,0.007687709,0.01639851,0.00866731,0.01310927,0.01868097,0.02247645,0.0139564,0.01894462,0.006218781
0.04342279,0.4941475,0.003597045,0.01469642,0.000630403,0.006333091,0.02218879,0.02034529,0.02255977,0.03868404
0.04316651,0.02476981,0.01858826,0.006371108,0.02008387,0.02023658,0.01935652,0.02572827,0.01832461,0.01035401
0.04344407,0.07530621,0.01164757,0.007957817,0.02010107,0.01535758,0.02525195,0.01739245,0.0178375,0.004106262
0.04334566,0.0893601,0.008847291,0.01357857,0.006662267,0.01516433,0.02784167,0.01827646,0.0155719,0.005745794
0.04342392,0.4343039,0.004797028,0.008420488,0.009405706,0.01222556,0.02062005,0.01260734,0.01305544,0.006342007
0.04337708,0.2925263,0.008322319,0.01102127,0.007396718,0.01866696,0.01620385,0.02709308,0.009392404,0.01154273
0.04370507,0.08259822,0.01261703,0.007198687,0.01446141,0.01790002,0.02086654,0.02507894,0.01390253,0.006431834
0.04360372,0.1090694,0.01661107,0.008329908,0.01124835,0.01627821,0.02315108,0.01980529,0.01361055,0.008490066
0.04343921,0.2719385,0.01461241,0.005312037,0.01299673,0.01440457,0.02286018,0.01772182,0.01440351,0.00518185
0.04292127,0.5614212,0.005587304,0.00699787,0.006119355,0.01423599,0.02127191,0.02102349,0.01018843,0.01022097
0.04311369,0.01217224,0.01023971,0.01280081,0.009969858,0.01713135,0.02688164,0.01516794,0.01550219,0.01007168
0.04305689,0.2801267,0.01445764,0.008307569,0.008105609,0.01132041,0.02346244,0.01933399,0.01402928,0.005431938
0.04314319,0.6728576,0.006311983,0.006734583,0.005435799,0.008222701,0.01538925,0.02048997,0.01142911,0.004460251
0.0431983,0.6904762,0.009418075,0.001792505,0.01354643,0.01046635,0.01506132,0.02271141,0.003672715,0.01487232
0.0431188,0.9395262,0.007014788,0.000303746,0.008345573,0.008734734,0.01485141,0.01987826,0.01063625,0.01153997
0.04281191,0.05280459,0.00970565,0.01265473,0.009718461,0.02006804,0.02523734,0.01552429,0.01692615,0.003697303
0.04311944,0.2122022,0.01022453,0.01510946,0.005922392,0.02082852,0.0198781,0.02795923,0.01439495,0.01913464
0.04304551,0.2610492,0.007356089,0.01121291,0.008922992,0.01269642,0.02493924,0.01304309,0.009215542,0.006245155
0.04333157,0.7631074,0.002159366,0.005900406,0.004418546,0.005256184,0.01871338,0.02067707,0.01510216,0.01047619
0.04298829,0.6898361,0.005515563,0.003988459,0.01384388,0.006304009,0.02230192,0.01461618,0.006997482,0.007218202
0.04331735,0.5603485,0.003926874,0.005524146,0.01328787,0.008338518,0.02161726,0.01459065,0.007276407,0.008404813
0.04324604,0.6142549,0.004105776,0.004062535,0.01224931,0.009420528,0.01617671,0.01726166,0.01207076,0.009022452
0.0437327,0.4077245,0.000434492,0.0132339,0.007431287,0.01036334,0.0201789,0.01571201,0.008076428,0.005520151
0.04305129,0.4727392,0.000777458,0.01018206,0.00758469,0.008699482,0.02507788,0.01947173,0.01338393,0.01063865
0.04320536,0.5595071,0.001277788,0.005758363,0.0108111,0.007569004,0.02084242,0.0137882,0.0146584,0.006529784
0.04356848,0.700618,0.01098445,0.001783893,0.008571657,0.002247332,0.02085865,0.0204849,0.008008555,0.01111294
0.04325211,0.5314732,6.69E-06,0.01322045,0.007753853,0.009712543,0.01953541,0.02246931,0.0159243,0.00742628
0.04317993,0.1530021,0.00911219,0.005897294,0.01203899,0.01601653,0.02032071,0.02664034,0.01432245,0.01005523
0.04325623,0.154172,0.01012677,0.01218753,0.007909221,0.01802751,0.02248269,0.02298705,0.01970819,0.02140917
0.04297596,0.3699226,0.00682702,0.01128908,0.00776136,0.01444878,0.0195718,0.01900409,0.02063484,0.02325901
0.04261863,0.3339234,0.002272423,0.01345865,0.008351828,0.01296326,0.01792314,0.01734679,0.01514571,0.007433189
0.04275393,0.7026051,0.005050844,0.008227022,0.007784616,0.007236877,0.02026036,0.02044738,0.01368859,0.009628429
0.0429841,0.3401527,0.004414054,0.009432323,0.01191383,0.01711271,0.01744027,0.0240582,0.01495632,0.007452511
0.04306098,0.372047,0.004999177,0.0103667,0.008142864,0.01256693,0.01900297,0.01882832,0.0102284,0.01035371
0.04303063,0.04301545,0.01162418,0.01356637,0.005514627,0.01369227,0.02661344,0.01301588,0.01043441,0.01009638
0.04321562,0.2775421,0.005252391,0.008864469,0.01124936,0.01191683,0.02313236,0.0162055,0.01051602,0.005039829
0.04313197,0.09899565,0.01240343,0.01493988,0.007367136,0.02088938,0.02007557,0.02147901,0.01727505,0.004266078
0.04321939,0.05285,0.01314205,0.01158394,0.01118691,0.01752287,0.02287151,0.02723733,0.02076873,0.01093934
0.04310495,0.414854,0.01112998,0.00510253,0.01174379,0.01138049,0.01704268,0.02098269,0.009016399,0.004926305
0.04375013,0.4692538,0.004074963,0.009219364,0.006998533,0.01056815,0.01933287,0.02269902,0.01762925,0.008747001
0.0428996,0.2950899,0.006796365,0.01066975,0.01162952,0.01247936,0.02132342,0.01862137,0.01602679,0.01617768
0.04302201,0.3496336,0.002392179,0.01618543,0.01165625,0.01311512,0.02040112,0.02428374,0.009975899,0.005972621
0.04314681,0.1080739,0.01099201,0.0109749,0.01145398,0.02107392,0.02131676,0.01565913,0.01769711,0.005471686
0.0430388,0.06611113,0.01015458,0.01408713,0.01098723,0.0180243,0.02604858,0.02554265,0.01929899,0.005008748
0.04317288,0.2515839,0.008483553,0.01145606,0.009724082,0.01619198,0.01973141,0.02065217,0.01631695,0.004311914
0.04374115,0.5369798,0.0072536,0.005089116,0.009350097,0.007189373,0.02075764,0.01754879,0.01064139,0.005556166
0.04294627,0.4572197,0.001575222,0.01242463,0.004203878,0.01264214,0.02106053,0.01729728,0.005609791,0.01047911
0.04299209,0.4303771,0.0072176,0.01100497,0.004303192,0.008589924,0.02023966,0.02068332,0.003771881,0.01303954
0.04295239,0.4138281,0.003001998,0.008698177,0.005571479,0.009019389,0.02288834,0.01469844,0.006158658,0.009231545
0.04282524,0.1922373,0.01000288,0.008445781,0.01683167,0.0112737,0.02549272,0.01515808,0.007829709,0.01145061
0.04272455,0.2038782,0.006302602,0.0129965,0.01282141,0.0173803,0.02389805,0.009609812,0.01615242,0.005823978
0.04226606,0.02784959,0.008538413,0.01348414,0.01002564,0.01434568,0.02749846,0.01471148,0.01320899,0.01110375
0.04275607,0.03516123,0.01287365,0.01272227,0.01393014,0.01431806,0.02261435,0.0289534,0.01383036,0.03500586
0.04255192,0.005654705,0.01055617,0.01309038,0.01022303,0.02339193,0.0215571,0.02647763,0.01798914,0.007615235
0.04285829,0.4061368,0.006064894,0.0127479,0.004307282,0.007603301,0.02666638,0.01458719,0.01364747,0.007093643
0.04299819,0.2531347,0.01232274,0.008621869,0.01093399,0.01427372,0.02312438,0.01296467,0.01138345,0.00735981
0.04338051,0.3303197,0.005698178,0.01037178,0.01015461,0.01231793,0.0239119,0.01347363,0.01141128,0.007825004
0.04303457,0.3471338,0.007929708,0.005721063,0.01338729,0.01060036,0.021451,0.01861978,0.01640684,0.008087834
0.04261425,0.1909167,0.009254487,0.01163547,0.009453152,0.01527294,0.02028841,0.02407398,0.01610718,0.005809313
0.04269342,0.2662198,0.007591009,0.01100276,0.004149588,0.01473056,0.02340245,0.01967398,0.0127919,0.008481675
0.04282653,0.2143902,0.00863503,0.008845594,0.0125891,0.01251844,0.02553347,0.01279331,0.008939584,0.009556056
0.04256407,0.3906687,0.001652098,0.01215657,0.005403154,0.009964391,0.02224092,0.01636605,0.01052162,0.00825718
0.04376613,0.3088052,0.005724594,0.009875427,0.01224496,0.01774715,0.01724597,0.01839833,0.0151451,0.005793792
0.04361334,0.2217191,0.01040965,0.01232004,0.008934712,0.01301426,0.02306458,0.02214527,0.01641845,0.006223272
0.04318902,0.3425313,0.0045539,0.006286418,0.01267088,0.01661206,0.01981467,0.02208813,0.008133216,0.01175159
0.04351803,0.4314567,0.000762598,0.009239845,0.007849594,0.009181198,0.02333465,0.01878725,0.01418151,0.01147767
0.0442741,0.410785,0.004354246,0.00640489,0.0115778,0.01501647,0.01895472,0.02276734,0.02395859,0.01252266
0.04338104,0.5295868,0.0084924,0.007165356,0.005918742,0.01501396,0.01935363,0.01435106,0.009700918,0.01315603
0.04331985,0.5252139,0.005525565,0.01101374,0.0013262,0.008000449,0.02805227,0.0171298,0.01041395,0.01198502
0.04310231,0.566252,0.002241002,0.003785133,0.01363478,0.006908629,0.01931935,0.01202514,0.01121301,0.00518354
0.04297381,0.3475932,0.004452138,0.0100163,0.01038915,0.01056267,0.02310683,0.01719082,0.009980481,0.00556153
