beta1,beta2,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.00177218,0.037579188,0.008856823,0.013123003,0.01663376,0.018814494,0.028155334,0.033475807,0.022067497,0.011696131
0.002002559,0.044390164,0.014767518,0.009877747,0.01733153,0.012452889,0.02626154,0.024678859,0.016902139,0.005259005
3.74E-05,0.04013927,0.005963988,0.015398651,0.023425159,0.020509236,0.025381632,0.031304753,0.022313942,0.01258404
0.002884289,0.040803373,0.011388121,0.008603694,0.021179331,0.016854607,0.025453295,0.028038454,0.01468935,0.009255655
0.001692191,0.040620955,0.007694094,0.018773525,0.012968762,0.015692474,0.022700816,0.033155956,0.010656103,0.015269774
0.000251046,0.04139665,0.007458775,0.012472382,0.017519458,0.015052544,0.025159398,0.038364088,0.018751305,0.012734939
0.000196817,0.042029146,0.010153343,0.018554783,0.009266246,0.017057911,0.026266376,0.025858803,0.01778299,0.004259083
0.008408312,0.033342734,0.009395475,0.01671281,0.013695519,0.017275619,0.026359787,0.033615838,0.018219435,0.006156762
0.000150499,0.04040776,0.018688966,0.008262342,0.018954011,0.020559369,0.022111101,0.035078956,0.018655375,0.010960684
0.00055177,0.045314658,0.005401406,0.014780493,0.011068988,0.014639057,0.023383614,0.031839511,0.014627029,0.007682448
0.001672322,0.040037072,0.008846216,0.016799771,0.014875789,0.009849721,0.031033693,0.030303652,0.017341079,0.008994364
0.001191056,0.043563543,0.008184066,0.013055047,0.011466089,0.01819295,0.023443661,0.030221866,0.004030613,0.017547508
0.000101048,0.043268543,0.01125593,0.011802104,0.013800107,0.018515047,0.020228075,0.036341178,0.016736013,0.011142936
0.000885149,0.03912199,0.009027122,0.011730749,0.018479945,0.021524351,0.024796551,0.032930877,0.018699372,0.013468809
0.007137231,0.035078944,0.007011088,0.016030358,0.01531747,0.01597593,0.023281834,0.038248115,0.015105572,0.010575397
0.001500109,0.038993316,0.005186659,0.019107896,0.016673711,0.018000856,0.023581497,0.035459986,0.016158654,0.009769907
0.000331499,0.043165062,0.007993465,0.010688235,0.017663188,0.014512956,0.02586029,0.034221062,0.018565541,0.01458286
0.000688694,0.045822416,0.007910341,0.013413964,0.017377585,0.018700718,0.020857855,0.028694644,0.016785879,0.010001637
0.000346655,0.040229561,0.010671033,0.01072517,0.015257899,0.01121554,0.028902309,0.044143549,0.017461462,0.049047883
0.002388414,0.038571767,0.008421745,0.013786464,0.017710675,0.020568715,0.027922733,0.027719825,0.017429873,0.005529579
0.001366617,0.04040101,0.016801342,0.009305336,0.019329662,0.024563507,0.022481481,0.026468677,0.01552978,0.00743184
0.002254575,0.04134106,0.00679717,0.014370228,0.014456394,0.014895553,0.026141547,0.033583565,0.014334938,0.012713907
0.002602317,0.039945622,0.006944899,0.015463927,0.01709604,0.015708799,0.026620236,0.031051273,0.013147849,0.008021288
0.000562505,0.041343497,0.010903659,0.012217181,0.023213265,0.021848945,0.022821518,0.030428347,0.016381448,0.00815897
0.00616444,0.036636332,0.016285241,0.010529882,0.013474834,0.018228913,0.023784009,0.032295547,0.0150343,0.007197362
0.002987018,0.040072338,0.007901347,0.010481698,0.017553535,0.023253191,0.022160714,0.033208014,0.018643924,0.011128786
0.001878683,0.041098507,0.008965413,0.01207525,0.018645744,0.018049084,0.027068993,0.025462249,0.015413247,0.007371984
0.000595283,0.04107871,0.00875798,0.015867659,0.0104162,0.020008841,0.024363859,0.026999205,0.016407748,0.017601453
0.002597342,0.039191041,0.009095352,0.015549539,0.010010866,0.019221188,0.026879676,0.033489522,0.020429423,0.009135594
0.000939146,0.043051486,0.010112078,0.015113673,0.010240285,0.021729388,0.020989363,0.028714726,0.018357118,0.005403795
0.015150235,0.027888632,0.006130565,0.015037912,0.015028589,0.012852971,0.0272058,0.034704284,0.019565256,0.024493898
0.004968052,0.035635789,0.013991366,0.011566441,0.01384132,0.032423991,0.0181426,0.03134402,0.016664368,0.022828128
0.0003124,0.039811781,0.009895496,0.019149299,0.012950658,0.014227709,0.032448972,0.019093476,0.015274549,0.007983564
0.000343365,0.041210451,0.017919047,0.014388698,0.013765136,0.020890136,0.024624614,0.021369299,0.019365559,0.00468441
0.003705402,0.042058485,0.007491319,0.015579038,0.014055938,0.020419633,0.017216912,0.035708241,0.023373616,0.011360364
0.001178214,0.039771694,0.011858529,0.015392846,0.012916563,0.020923576,0.022246804,0.035480039,0.029085554,0.028547728
0.001269007,0.040243197,0.008228333,0.014007209,0.020807047,0.02164749,0.021580171,0.035969629,0.015828244,0.007986935
0.000559155,0.041265205,0.009267176,0.016743992,0.011075584,0.018706361,0.024056585,0.032343926,0.02309754,0.020678074
0.002580028,0.039613094,0.006573461,0.013250202,0.011323129,0.016893976,0.023621271,0.041730649,0.007350838,0.026240938
0.004079873,0.040756229,0.01299204,0.011952005,0.016005521,0.015869978,0.025090952,0.0246202,0.023047122,0.00735393
0.00181465,0.043230232,0.007768852,0.014216787,0.018812964,0.013074497,0.026334785,0.02310006,0.01992084,0.008558503
0.002671571,0.040154968,0.006280157,0.021260453,0.00844861,0.016776453,0.024104172,0.031015896,0.013572998,0.012953871
0.005053774,0.039609164,0.00783867,0.016559574,0.012116998,0.014707491,0.025585628,0.028539744,0.0126754,0.008401259
0.004513924,0.038123816,0.010986371,0.013815862,0.017132776,0.022009772,0.021632242,0.031851348,0.01403863,0.005632881
0.003355676,0.040836281,0.006519307,0.01851075,0.012618294,0.015920609,0.026038949,0.028870749,0.012434483,0.01013559
0.004378082,0.04031487,0.012565217,0.014384469,0.013143843,0.020060168,0.021655997,0.028179283,0.019481532,0.017041148
0.001734798,0.039216632,0.012217855,0.013159412,0.013870149,0.021071431,0.025931156,0.029582399,0.015758638,0.005682553
0.003284211,0.038507546,0.007902886,0.012409318,0.018856707,0.015936576,0.027005197,0.028791419,0.020765684,0.00906578
0.001621079,0.041330661,0.005526024,0.016528104,0.016559352,0.016308,0.024530196,0.030699412,0.01790374,0.010161329
0.001202881,0.042025212,0.012524139,0.009765608,0.025555268,0.018807118,0.023311221,0.030679743,0.009363208,0.015412874
0.000564188,0.043185574,0.008627068,0.009938385,0.028804396,0.020698774,0.01961058,0.031549139,0.026669277,0.019089302
0.001875271,0.040844108,0.010037257,0.013962678,0.014921791,0.017336133,0.024358752,0.031038061,0.018604548,0.008118005
0.000346319,0.040691412,0.008986772,0.012461399,0.017017149,0.018348408,0.026503207,0.033539449,0.025116757,0.011378441
0.001464271,0.041323091,0.010389615,0.014121476,0.019682044,0.019084759,0.021889279,0.029532614,0.020841893,0.006045382
0.000602925,0.041364289,0.012293545,0.011965587,0.012022647,0.021458569,0.024031209,0.028566244,0.015307275,0.005718357
0.004845427,0.039043801,0.005881381,0.01777085,0.012255571,0.016731731,0.026579586,0.027769003,0.017070119,0.012667236
0.002839332,0.042822354,0.008228216,0.013714282,0.01886175,0.017335539,0.024375842,0.023556049,0.020874718,0.017241328
0.000954077,0.044177284,0.006759475,0.015927641,0.012511921,0.016484009,0.023376248,0.033827662,0.020594524,0.012263707
0.00139414,0.043654469,0.005549612,0.014585391,0.019559764,0.017733482,0.025062028,0.025268037,0.021313442,0.009671451
0.004164794,0.039175379,0.010521047,0.013421686,0.017286253,0.013114821,0.029341894,0.02364959,0.015943498,0.007686664
0.001315701,0.040227151,0.008298281,0.017797645,0.009568352,0.023283708,0.021897385,0.034730364,0.015438398,0.018570394
2.70E-06,0.039984798,0.00571831,0.016679556,0.017135077,0.019637217,0.023363215,0.038121024,0.021567371,0.013267753
0.000431662,0.04331985,0.00633969,0.016773197,0.014872034,0.013167088,0.022816699,0.034548868,0.010611895,0.009223783
0.006720204,0.035877198,0.012753755,0.012955993,0.016379002,0.019091953,0.020958509,0.036768728,0.016518615,0.007602549
0.002189024,0.040050662,0.008738271,0.016842743,0.011072728,0.016627726,0.025238952,0.031260197,0.013638426,0.006229613
0.000138803,0.04042007,0.011683022,0.01147283,0.023137061,0.022220917,0.016956387,0.040215261,0.030977064,0.014138756
0.00758537,0.034062496,0.008297266,0.013027833,0.023584123,0.018317644,0.026473471,0.030304073,0.011815063,0.011155404
0.001839184,0.040544133,0.011941232,0.014355985,0.006638525,0.019666087,0.026357146,0.03028565,0.016189435,0.00945708
0.001844417,0.038303183,0.010377421,0.016341598,0.020027687,0.017444767,0.031220415,0.022313842,0.019219826,0.008097644
9.83E-05,0.041281478,0.007533892,0.015401055,0.019373761,0.020171992,0.021864427,0.035043756,0.017648013,0.009997625
0.003269846,0.036746212,0.011154829,0.012642065,0.019712161,0.019158423,0.020757227,0.040902457,0.024830775,0.028219341
0.003006249,0.038611481,0.010296674,0.014406046,0.009000672,0.021702187,0.024462743,0.031946691,0.017593365,0.006239549
0.002407348,0.040477298,0.00859799,0.015418206,0.014707519,0.02521521,0.024569296,0.022298863,0.012558786,0.01336837
0.002020596,0.041112656,0.006918564,0.013545627,0.018264025,0.020740124,0.023773718,0.02846681,0.02864607,0.025146234
0.001397486,0.040065729,0.010210989,0.012591322,0.022321919,0.016157468,0.026557614,0.031577674,0.020238364,0.006563569
0.001071002,0.039672305,0.004880988,0.021757856,0.010069475,0.014837775,0.023300844,0.04471649,0.02372241,0.014768883
0.001181841,0.041936873,0.005531753,0.016259893,0.016237576,0.015959956,0.025808973,0.034105395,0.027641018,0.012226263
0.002850203,0.039742838,0.013182308,0.011851921,0.014742246,0.017206199,0.026690279,0.027001485,0.020050865,0.008729555
0.002087434,0.044170857,0.01305053,0.012429064,0.012124995,0.011933868,0.028371186,0.017975674,0.013251315,0.003973759
0.001510524,0.042873445,0.006272505,0.013394256,0.019109736,0.018593377,0.020061465,0.038732655,0.022555341,0.010296274
0.000986635,0.044661044,0.01206945,0.010348915,0.018506329,0.022424402,0.015862639,0.035320356,0.017033608,0.009290193
0.0022727,0.034479723,0.013356685,0.015091141,0.015862852,0.016706523,0.029404275,0.037863007,0.024145355,0.019386216
0.002322062,0.043229496,0.007612741,0.013514201,0.014452274,0.016110361,0.025117128,0.026102279,0.016866691,0.005309046
0.000756635,0.042892962,0.013604727,0.012458257,0.010614618,0.019263925,0.026680872,0.02474803,0.013324,0.014517865
0.00016035,0.044254914,0.006552013,0.012986251,0.014498549,0.016539325,0.029658068,0.022158703,0.01580899,0.015331492
0.003861124,0.040328947,0.005131896,0.016208097,0.012649167,0.01471689,0.023970657,0.035024009,0.023482954,0.026997547
0.007669505,0.035017012,0.009547007,0.010375461,0.023777903,0.020561832,0.024863254,0.025399098,0.016164943,0.010959498
0.004957338,0.036179942,0.010009649,0.011813892,0.011496586,0.022065413,0.026629677,0.031209582,0.022426318,0.012709326
0.000116602,0.03845622,0.010113943,0.012848017,0.020699321,0.024840929,0.020114613,0.040352314,0.028686649,0.014978735
0.00284233,0.035023237,0.008163895,0.014398806,0.014270091,0.016352361,0.033194137,0.033548724,0.026932328,0.011922481
0.000732436,0.038655161,0.005706507,0.0173338,0.020961487,0.02011034,0.02563781,0.032125111,0.011778016,0.014305088
0.001547991,0.039507944,0.011144061,0.018626952,0.01245329,0.017368891,0.024274042,0.027943459,0.0207768,0.012046737
0.003369138,0.038110582,0.00649189,0.017074917,0.0173217,0.020154353,0.02355079,0.0326211,0.018700397,0.008165426
0.005428992,0.039842651,0.008182309,0.012794068,0.016823603,0.016979216,0.026603001,0.022442635,0.018697828,0.004766923
0.000807783,0.041921505,0.006910657,0.015471543,0.017192302,0.015386681,0.031049314,0.020267819,0.01604426,0.00596682
0.003181302,0.039762657,0.011470313,0.013342099,0.015006021,0.021054828,0.024729643,0.029791652,0.018507371,0.007122183
0.001568915,0.040037953,0.008527083,0.014735804,0.018529711,0.015952015,0.023970067,0.035309681,0.020435416,0.010936609
4.02E-05,0.041781483,0.005919798,0.017469546,0.01289512,0.014766469,0.025868527,0.032645245,0.026389414,0.013010265
0.000375832,0.038784604,0.009402884,0.014528786,0.025033001,0.022018478,0.026088805,0.030570753,0.017568343,0.014484851
0.003234965,0.041174905,0.006948562,0.015164117,0.018352198,0.015460916,0.023951355,0.028625108,0.012241992,0.007619811
0.002947605,0.038588405,0.007526178,0.01388549,0.01643999,0.017378066,0.024955551,0.037502278,0.02493841,0.010148081
0.001587574,0.042555259,0.010024063,0.015002718,0.013574108,0.012239273,0.027771127,0.024809507,0.015727367,0.007237332
0.000317971,0.039319096,0.008163146,0.017538691,0.015680645,0.018135977,0.027850025,0.03242704,0.023110284,0.006352137
0.003678051,0.037298642,0.005714391,0.018501636,0.017348221,0.017966729,0.026698562,0.031923466,0.017255735,0.008936544
0.002347357,0.037750115,0.012283499,0.012709125,0.018942111,0.019859892,0.024110232,0.04116616,0.033862557,0.016496029
0.001890534,0.037829924,0.013312298,0.010314552,0.024925786,0.019911867,0.020894566,0.042368238,0.023287264,0.006826789
0.003914943,0.03896176,0.00946418,0.014753541,0.013508495,0.017234467,0.019738558,0.041401906,0.019694029,0.009822806
0.005025167,0.039911386,0.010618586,0.013561861,0.014064547,0.012859118,0.025594808,0.027540507,0.017854556,0.007005398
0.002928122,0.038155295,0.009981086,0.010110297,0.023067082,0.015692851,0.022788253,0.041353615,0.016638405,0.018475339
0.001126618,0.041400175,0.006911882,0.015538609,0.013125426,0.020426588,0.024514763,0.035421025,0.020285441,0.014296442
0.003194342,0.038477816,0.00755332,0.018060519,0.013926441,0.013652732,0.027550075,0.030617604,0.01605639,0.012001301
0.002026962,0.038391952,0.010323041,0.016443534,0.011950242,0.020872918,0.024117111,0.033860816,0.018662373,0.009136441
0.000788156,0.043576708,0.009199814,0.014729617,0.019198903,0.013526022,0.024599585,0.031842052,0.024215475,0.009419868
0.000823451,0.042809159,0.001285367,0.022057327,0.013875036,0.020552428,0.019920857,0.031951815,0.010080033,0.010444464
7.28E-05,0.042471195,0.009040724,0.016151958,0.015295393,0.01937259,0.022801865,0.031668235,0.00057073,0.023521961
0.001302828,0.042302773,0.006510017,0.013887696,0.018640006,0.01900132,0.019818294,0.042339412,0.00010455,0.018694797
0.001815702,0.037057292,0.008203742,0.014176227,0.017708328,0.018438228,0.027489107,0.039128886,0.000103469,0.046036763
0.002145584,0.037387841,0.008977187,0.021730402,0.008551579,0.015123137,0.02948058,0.033365534,0.023745528,0.063076181
0.009131105,0.035617898,0.008017987,0.014133578,0.016704264,0.023259432,0.022578444,0.022588565,0.017272119,0.004431829
0.000892633,0.040780163,0.009583282,0.014217825,0.012354962,0.023309479,0.019567764,0.041225628,0.019345835,0.022250359
0.001558948,0.038309714,0.007035858,0.015282782,0.019266986,0.017132202,0.026486054,0.038651975,0.016138456,0.0290011
0.000883913,0.037864643,0.010925421,0.013061644,0.01547862,0.017374141,0.032770037,0.031916209,0.021774839,0.009137927
0.001828602,0.041721877,0.010440736,0.014011423,0.017835409,0.021339061,0.020466659,0.032138664,0.022685367,0.009652969
0.000894602,0.040731425,0.008116456,0.017886183,0.008470463,0.014980983,0.030145012,0.028399513,0.018216577,0.019592904
0.00119285,0.041381098,0.010880596,0.014959945,0.01460115,0.020011105,0.019636282,0.036433208,0.018696955,0.011470352
0.002983389,0.038106947,0.004625353,0.015484549,0.015684536,0.01986094,0.028033964,0.028872487,0.023478963,0.009765965
0.001796036,0.040850951,0.004765442,0.017468426,0.013444258,0.021002318,0.019975369,0.035010457,0.016120972,0.008986703
0.001331072,0.039029055,0.009127522,0.015956428,0.014245641,0.017685293,0.026509549,0.03554439,0.012864906,0.018293955
0.004294748,0.040041745,0.012039114,0.012387157,0.019895134,0.014882556,0.020802562,0.035913265,0.018518502,0.011338272
0.001662063,0.039680368,0.01177795,0.010568439,0.019791921,0.016249862,0.024353558,0.039121128,0.022145056,0.017105161
0.002526459,0.039672849,0.00991273,0.014879632,0.014972706,0.016549592,0.023037178,0.036020901,0.021897985,0.010210443
0.000555977,0.043256429,0.00907035,0.014348893,0.014424345,0.016438526,0.029570054,0.018892005,0.01826462,0.008598688
0.000257884,0.040257621,0.012112017,0.011780569,0.013520855,0.015251411,0.029434303,0.0332981,0.021792176,0.010496441
0.000458016,0.04174586,0.009373137,0.011979342,0.014449941,0.021492954,0.02211897,0.035684025,0.021499068,0.005690441
0.001713139,0.041215708,0.008002199,0.015312185,0.013755141,0.013941189,0.028527748,0.025214919,0.010064739,0.019968186
0.003261941,0.042196822,0.007574537,0.016702095,0.009898934,0.022065885,0.022742954,0.022778465,0.013972937,0.010805795
0.001304456,0.043263819,0.009195281,0.014543391,0.015315786,0.014206358,0.025657791,0.029411551,0.022074911,0.010090985
0.003680026,0.036411722,0.012748621,0.013055806,0.015154342,0.019182173,0.023803798,0.041685076,0.026328643,0.019207375
0.001237013,0.041626719,0.008370609,0.013130764,0.017242369,0.017567176,0.024268482,0.034278859,0.007463519,0.033039327
0.000556989,0.039171991,0.010328835,0.013166664,0.016222577,0.017255194,0.027495799,0.037723091,0.029246826,0.021857991
0.000735425,0.041144559,0.010266928,0.012714766,0.019938264,0.02037437,0.019967969,0.038052549,0.023661514,0.011000555
0.005350154,0.037623673,0.004355941,0.026070101,0.00275986,0.020881513,0.024708155,0.024772964,0.015877338,0.011724946
0.00601973,0.033326642,0.015687098,0.01412554,0.017461502,0.020550707,0.026602906,0.028356026,0.000792706,0.055885937
0.004001824,0.038872199,0.015590134,0.012575832,0.014792632,0.017584626,0.024504177,0.027338726,0.0057588,0.010118616
0.000799673,0.040023724,0.009915578,0.013554688,0.021107306,0.018621432,0.020574243,0.045243312,0.017265482,0.024333533
0.001374584,0.041395177,0.008189836,0.013393876,0.013273675,0.011104211,0.035132343,0.028953548,0.021533095,0.01449311
0.000855037,0.04340024,0.009012868,0.014905856,0.013033519,0.018431215,0.025953436,0.026729942,0.021802657,0.005835757
0.003318251,0.041427232,0.007604771,0.018101598,0.014812661,0.017946532,0.020521361,0.033318296,0.014650262,0.009336466
0.000940193,0.043455754,0.004483209,0.013953153,0.02367942,0.020257311,0.023913025,0.028409966,0.017747108,0.017305599
0.00093546,0.042460654,0.011055748,0.013786453,0.015842228,0.017651618,0.022164746,0.032662592,0.021025085,0.013817368
0.000506601,0.043424743,0.010876383,0.012571319,0.018239267,0.014888222,0.025684624,0.030683842,0.022562349,0.011346614
0.001801024,0.03905686,0.015018984,0.009681104,0.022161474,0.015390997,0.026649805,0.035310491,0.015631814,0.010582412
0.001542822,0.04321148,0.007016492,0.012078097,0.015951846,0.020561067,0.027753848,0.022515777,0.020737074,0.005720051
0.003139752,0.038873224,0.011061637,0.011262154,0.015715073,0.021235557,0.027868024,0.024435625,0.011971796,0.007229715
0.008374626,0.036615967,0.005706642,0.014620377,0.014351926,0.019205025,0.024570165,0.024107808,0.019802448,0.007372899
0.004321385,0.03642477,0.015188814,0.011454235,0.013355382,0.016618183,0.031140008,0.025842458,0.0137026,0.009758308
0.003641814,0.037685026,0.012350868,0.011566118,0.019258049,0.011963169,0.027818165,0.037439407,0.017557283,0.021708799
0.00178654,0.042226124,0.009538397,0.009838392,0.014395075,0.021058573,0.018787896,0.043495743,0.01967446,0.02602166
0.001318248,0.037792061,0.011873954,0.014196948,0.022239905,0.018807899,0.026406054,0.028682955,0.019353039,0.006913208
0.004748659,0.03741481,0.00728439,0.012117367,0.02000852,0.015893239,0.025727772,0.036561576,0.016492669,0.012361046
0.003105518,0.041308309,0.011289827,0.013984877,0.0091966,0.018692024,0.028185532,0.01829273,0.016236888,0.009150202
0.002975094,0.03928223,0.008529306,0.014273245,0.02067618,0.015453161,0.024933077,0.034160164,0.017959936,0.012593966
6.14E-05,0.042543421,0.008647487,0.018282297,0.015141401,0.022473466,0.023955315,0.022079261,0.018652337,0.005043107
0.000722049,0.042654352,0.014036853,0.011377226,0.017918468,0.017299226,0.027562561,0.020773694,0.018241148,0.004067299
0.000595505,0.042747959,0.005574447,0.014587207,0.022678193,0.02056348,0.02326677,0.029746067,0.023878823,0.00965473
0.001281975,0.042826489,0.009918164,0.015746172,0.014049866,0.018612905,0.024116084,0.027795092,0.018095998,0.005621467
0.002486515,0.040547505,0.01325042,0.012533812,0.015349599,0.016186954,0.025639503,0.03237162,0.012668534,0.011815022
0.010812072,0.031570667,0.012195097,0.011069652,0.01534955,0.018071358,0.023560704,0.035345626,0.023018593,0.007802428
0.003434766,0.03681127,0.009750357,0.012295127,0.019150046,0.014746088,0.026971712,0.038373132,0.021294372,0.014540984
0.00050333,0.040934224,0.005226393,0.018635644,0.011898421,0.016871835,0.02703019,0.02690376,0.027416197,0.016234051
0.001701451,0.041327889,0.009517695,0.012738673,0.014600086,0.016739652,0.026801341,0.028150428,0.020512283,0.006675571
0.002432186,0.041812575,0.00769703,0.016373834,0.012497415,0.013669474,0.020881954,0.039517393,0.014283795,0.00970181
0.004661921,0.037109286,0.010730191,0.01206341,0.017400748,0.018548138,0.027777274,0.02889287,0.016912389,0.008087509
0.002398011,0.037212628,0.007363021,0.016070419,0.014962124,0.014543128,0.034255893,0.025036065,0.020571749,0.015377138
0.002402635,0.040418752,0.007989086,0.015344976,0.012858215,0.016899497,0.029562347,0.021552224,0.022334033,0.011919538
0.001269606,0.039554404,0.008821208,0.016614028,0.011212081,0.021657262,0.02545397,0.03022153,0.025310145,0.009291896
0.000881797,0.040960137,0.009963003,0.011353537,0.022582853,0.016023789,0.027450948,0.028618886,0.025910864,0.010562161
0.001355688,0.043338029,0.00911733,0.012603888,0.016411063,0.01503315,0.022866011,0.035103377,0.027363993,0.024382841
4.68E-05,0.043115397,0.008390301,0.018628226,0.009132564,0.023458027,0.021468021,0.026772077,0.021068408,0.008875447
0.002649136,0.035856232,0.011667123,0.013425002,0.02101734,0.026143804,0.020001098,0.037039052,0.021579957,0.010401496
0.001138002,0.04502617,0.010826247,0.011723453,0.016494853,0.013316537,0.025141165,0.026866822,0.021367913,0.005491504
0.000759898,0.042407835,0.005699793,0.016626716,0.013737257,0.014627004,0.026810304,0.031638809,0.022935676,0.011225527
0.001105137,0.040096197,0.00652913,0.016904817,0.015129362,0.016029275,0.025805777,0.036712211,0.021009193,0.010853864
0.000798106,0.043159477,0.008242218,0.013005175,0.019179067,0.019490438,0.025897328,0.021329904,0.017028237,0.007871643
0.012040791,0.032362964,0.012511552,0.012302359,0.007933956,0.019333439,0.026661351,0.018176565,0.016649925,0.006292236
6.78E-05,0.039196634,0.00620892,0.01473539,0.0161163,0.019512546,0.026776593,0.036597733,0.026504917,0.022344779
4.13E-05,0.04478055,0.008707159,0.01490811,0.012902975,0.022269479,0.021225191,0.028473087,0.015515792,0.012908726
0.005433649,0.038092306,0.008235793,0.015313223,0.015302647,0.017724828,0.023070536,0.035891613,0.016860169,0.008920505
0.000190852,0.040299259,0.009543282,0.011928003,0.015395281,0.020789149,0.020876302,0.048955921,0.021372918,0.012291204
0.006806381,0.03696453,0.00662315,0.012342888,0.020787232,0.02060848,0.022113289,0.034364842,0.023177533,0.006189117
0.003029112,0.038610668,0.007473836,0.015095579,0.018217323,0.01994353,0.02777517,0.02683383,0.019702041,0.009243027
0.000252626,0.044721111,0.012798154,0.012063352,0.02021499,0.011536279,0.025929437,0.025957292,0.020538535,0.006963502
0.001171919,0.038500984,0.014469195,0.006808863,0.020107138,0.017120975,0.02993191,0.033163368,0.019796655,0.013703676
0.004488345,0.038459662,0.006579462,0.017415532,0.012425575,0.021795155,0.026040986,0.024705819,0.011546801,0.006292621
0.002777879,0.037812044,0.010782536,0.011341803,0.021278931,0.014914294,0.023650731,0.039841101,0.012622203,0.008998563
0.000159986,0.043849049,0.007783129,0.014343298,0.019697197,0.02005077,0.021855356,0.027009321,0.021207566,0.011916869
0.003382706,0.039101996,0.007044026,0.01644898,0.011669941,0.021091517,0.02191379,0.038681845,0.021591671,0.019591209
0.005091255,0.039492225,0.009460961,0.011925516,0.014876101,0.017522008,0.02682956,0.025734992,0.013653968,0.008312113
0.001229371,0.039926128,0.008639511,0.01272012,0.018445716,0.017810803,0.023449801,0.041427374,0.024872946,0.008147507
0.006954535,0.032979336,0.009990912,0.015928624,0.019572812,0.01687916,0.02569857,0.038414413,0.000853648,0.022269204
0.00067661,0.044150339,0.009977847,0.012814431,0.021532147,0.013442729,0.025475955,0.029473353,0.012065587,0.008820001
3.49E-05,0.0426051,0.009419194,0.011407911,0.018269365,0.016065849,0.023280162,0.041911177,0.018313607,0.015857974
0.006855008,0.035992695,0.007092961,0.012643432,0.017948236,0.015817249,0.025222613,0.03784776,0.021065534,0.01650582
0.005188924,0.036694894,0.011459377,0.015322093,0.012996962,0.014875612,0.024475293,0.03784033,0.017146916,0.011429518
0.005643494,0.038900601,0.003859004,0.015675884,0.013490908,0.017862377,0.02844652,0.021409708,0.018183617,0.008809807
0.004679043,0.038021103,0.010422819,0.011199109,0.018890316,0.02432264,0.019710851,0.033944305,0.025495988,0.00733841
0.001561197,0.040330959,0.008649329,0.013993686,0.01708257,0.019624192,0.019349982,0.040556133,0.021544304,0.011373796
0.000314022,0.042067196,0.009050976,0.017172316,0.014166478,0.018133635,0.022712287,0.033869919,0.018357776,0.006939631
0.001067892,0.042165087,0.006828649,0.016729115,0.01559103,0.022468944,0.02338277,0.027399966,0.022633235,0.008400332
0.000595218,0.039987786,0.010132142,0.016789437,0.014730907,0.016523896,0.026964081,0.034229028,0.029997642,0.016951235
0.003222242,0.037393213,0.008588408,0.012074539,0.020077573,0.02036514,0.025718956,0.026916666,0.019803639,0.010961455
0.001343489,0.0407564,0.013204465,0.018144784,0.007349691,0.019146272,0.023746183,0.026021904,0.014765586,0.00815372
0.002249501,0.040650856,0.009085132,0.013840003,0.01600906,0.019575818,0.022968124,0.03750036,0.014871353,0.012440297
0.002196426,0.041126218,0.006358703,0.018935763,0.012286038,0.017684575,0.023566159,0.028153026,0.02648966,0.009835277
0.006090944,0.03770431,0.005146036,0.018218152,0.011029546,0.018894802,0.026725672,0.022733969,0.017829186,0.005324327
9.87E-05,0.043969116,0.012838606,0.013409761,0.012636008,0.019644846,0.028325604,0.01377261,0.015803019,0.005537176
0.001362443,0.042021895,0.007818027,0.017690332,0.011817154,0.021087101,0.022636876,0.023055891,0.015673821,0.008557072
0.000118233,0.040142975,0.011313191,0.013286322,0.016961661,0.021398266,0.025912828,0.028547262,0.019101534,0.010079913
0.000162652,0.041230143,0.011148635,0.011624493,0.01961809,0.014541682,0.030205932,0.030193543,0.017500715,0.007742877
0.000661505,0.043844376,0.007924808,0.014364736,0.01846132,0.0203354,0.020050267,0.026909511,0.015406186,0.007847531
0.004209553,0.037082113,0.005210191,0.019383993,0.013882167,0.018060425,0.023849575,0.030530842,0.018194187,0.008240588
0.005376596,0.037847116,0.008342695,0.012605424,0.018943378,0.016449517,0.01664052,0.043057465,0.011347248,0.015568156
3.88E-05,0.043983078,0.018363789,0.008988431,0.014625686,0.021169145,0.021794268,0.026997758,0.013362452,0.011599527
0.008493032,0.032678204,0.012923506,0.013332172,0.017252077,0.01934834,0.023723386,0.035092012,0.019835423,0.004977263
8.00E-05,0.046668976,0.005076154,0.017172945,0.01134983,0.019699405,0.023249706,0.024018379,0.017818806,0.008481324
0.003759362,0.036802873,0.005805697,0.01486153,0.01965231,0.017447149,0.029988428,0.035448656,0.012753845,0.011349184
0.000934867,0.040165097,0.006083394,0.018881796,0.013361458,0.015070523,0.028332663,0.032339822,0.020292073,0.012824012
0.00282818,0.042019608,0.00864567,0.012244858,0.016884121,0.016796006,0.023957954,0.031833865,0.017431382,0.008558016
0.004211363,0.037180401,0.012878748,0.016873259,0.013476382,0.017405293,0.02447676,0.031490683,0.01128989,0.010483438
0.002711027,0.040919491,0.009565308,0.014399149,0.01355264,0.018327721,0.028066405,0.02166511,0.017991704,0.011057527
0.006584166,0.036645704,0.007196596,0.018593855,0.012597363,0.019345564,0.024473402,0.026950658,0.008040867,0.020672386
