beta1,beta2,z,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
3.75E-05,0.045982256,0.640162634,0.001460301,0.010361932,0.005452618,0.011661653,0.018450376,0.02487544,0.018283213,0.010520434
0.002409525,0.038724827,0.056876522,0.004449073,0.016475288,0.014630721,0.011249617,0.03112389,0.027296348,0.00670438,0.042546561
0.000790359,0.049314904,0.776529537,8.48E-05,0.006317976,0.006857258,0.010220804,0.016959596,0.016245163,0.007549884,0.008220128
0.002741079,0.043985706,0.565774258,0.003430757,0.009548398,0.007854575,0.016916093,0.018793949,0.015671872,0.014320251,0.007602242
0.002189273,0.042777071,0.497726473,0.003117588,0.016008001,0.000227376,0.010151041,0.023299213,0.02316788,0.016129005,0.010138192
0.006115691,0.036585576,0.465058054,0.00023742,0.020453946,0.00033616,0.010426472,0.022515431,0.030239299,0.01639756,0.016995056
0.001345567,0.048043714,0.659393943,0.003315963,0.012578721,0.000136771,0.008575261,0.017047765,0.020788445,0.010657328,0.010272647
0.000391293,0.03962491,0.225391511,0.004374368,0.018616089,0.014573744,0.015138778,0.022984705,0.030980552,0.01567346,0.019348225
0.004298534,0.039434609,0.143588262,0.005154064,0.013577437,0.014007862,0.015633045,0.03126091,0.018494641,0.015410415,0.007862744
0.00172733,0.045781862,0.21725167,0.004075401,0.018516138,0.00486356,0.013067826,0.022104274,0.023141734,0.011260149,0.006102097
0.003565472,0.038952127,0.104325873,0.010414623,0.015059444,0.013057616,0.012391103,0.026788869,0.029541102,0.012113434,0.009529099
0.004329351,0.035339197,0.015475174,0.011642135,0.014690846,0.014980553,0.021445693,0.02671218,0.032208287,0.02145771,0.008234224
0.003473607,0.041834362,0.118854496,0.006876222,0.014173076,0.013864972,0.016550385,0.022123542,0.026581649,0.019031131,0.007912651
0.000684037,0.045241734,0.248935387,0.008909535,0.010414604,0.013066305,0.014966424,0.016090651,0.035600884,0.022862193,0.008644958
0.002085803,0.044925292,0.618365963,0.001372123,0.005449768,0.009985454,0.005350183,0.020152833,0.029097107,0.003155069,0.012818941
0.001041455,0.043693355,0.6111584,0.00173825,0.010607081,0.008989917,0.010804753,0.018983506,0.023828692,0.008906568,0.007386048
0.003871158,0.040311266,0.280162083,0.012188107,0.006034478,0.014232609,0.00986376,0.025526568,0.025443944,0.016910206,0.00960403
0.003357802,0.043505891,0.663127115,0.001627181,0.007837873,0.006704046,0.011001718,0.018469238,0.025478694,0.012600025,0.006483778
0.000550944,0.04995853,0.680043129,0.000759125,0.006463032,0.010458936,0.010563958,0.017973322,0.016404859,0.010357622,0.01008005
0.002395358,0.038784725,0.064745211,0.015827066,0.009305778,0.014147582,0.020611683,0.025792965,0.03142337,0.023126442,0.008526582
0.005370192,0.037986089,0.041033152,0.005029817,0.017146673,0.015276803,0.015402323,0.023800974,0.026732823,0.01590994,0.011812536
0.000527901,0.041653995,0.213894092,0.006073547,0.015183845,0.013600982,0.014561793,0.022584749,0.030116151,0.018011882,0.022997669
0.009874105,0.035376006,0.39112282,0.003980065,0.011925863,0.008200059,0.013906825,0.018097386,0.031518762,0.019463717,0.00948598
0.002107815,0.043664429,0.029541609,0.004099252,0.017157016,0.012769262,0.019798743,0.020798644,0.028630152,0.014490849,0.007356068
0.000912086,0.044321936,0.033291836,0.005834172,0.011877069,0.02037296,0.016266954,0.026760229,0.027581505,0.01843033,0.009626388
0.00049209,0.039694518,0.232922686,0.011364746,0.009767341,0.021259426,0.013862953,0.027407175,0.027184283,0.014448031,0.007324448
0.000181035,0.042754903,0.037210115,0.013370054,0.011564672,0.016492098,0.019926341,0.024958155,0.02422024,0.020302225,0.005138977
0.002615522,0.040134568,0.497849078,0.004966607,0.009300935,0.010739506,0.013949573,0.021111375,0.032152988,0.017064287,0.010446331
0.000766642,0.040655783,0.075712908,0.003737813,0.017469561,0.016400345,0.020690081,0.020990171,0.037477295,0.026840384,0.014319242
0.000713239,0.045360496,0.076328352,0.003626314,0.014445133,0.012407557,0.016243054,0.023282782,0.03068245,0.017178105,0.018858644
0.002691187,0.041256161,0.422661251,0.005820106,0.011228435,0.014586641,0.008885783,0.025117749,0.024117664,0.016638567,0.011826615
0.001795721,0.042507863,0.118335816,0.008382183,0.011071116,0.017038837,0.015515921,0.022893892,0.033484331,0.014853331,0.030102629
0.001574295,0.040953119,0.179375158,0.005737616,0.014371241,0.015021705,0.016916455,0.019609998,0.036102691,0.017838168,0.010511295
0.001757228,0.043755622,0.381971628,0.002719027,0.010191688,0.011795166,0.01054601,0.021750544,0.028656586,0.021502006,0.009196017
0.007744873,0.037209762,0.223454193,0.011823038,0.010773277,0.017547367,0.011401824,0.021715093,0.025253068,0.020183684,0.011090674
0.002517248,0.044441676,0.388420235,0.003906632,0.009763304,0.015630306,0.011211501,0.019618668,0.03024201,0.012945089,0.007377032
0.002096839,0.043881762,0.039223934,0.001910145,0.015043207,0.019185869,0.017359463,0.022193786,0.029952847,0.012624495,0.009945492
0.006865881,0.039633755,0.501907019,0.002279664,0.00837876,0.014189414,0.00979755,0.02045569,0.024077588,0.011198774,0.009277673
0.000622553,0.049643438,0.681957547,0.000537308,0.006625998,0.010055039,0.009465716,0.012057727,0.030581381,0.002170569,0.014700011
0.001722171,0.04358926,0.20724258,0.009164196,0.008968,0.022249066,0.017546792,0.020015528,0.02555483,0.003198168,0.016988572
0.000537883,0.04047093,0.112176936,0.004081003,0.019404055,0.011474536,0.012057947,0.025164375,0.033114811,0.025009448,0.023772123
0.011968601,0.035196146,0.036029958,0.008808255,0.01479199,0.009195149,0.01938164,0.020481706,0.025939678,0.013923542,0.005491116
0.000351402,0.041976643,0.116367901,0.01270564,0.00910453,0.015132766,0.015731602,0.026054482,0.028930934,0.01614699,0.008336861
0.0035342,0.040288505,0.302427451,0.00736489,0.014400259,0.008796998,0.011013544,0.026066115,0.022606478,0.012817759,0.00923776
0.002974754,0.042059628,0.168480328,0.006009651,0.011720724,0.014140336,0.015271348,0.026078692,0.021956944,0.017251998,0.009656356
0.003416305,0.045978965,0.639332903,0.000670436,0.008908028,0.011557713,0.005205148,0.013102669,0.03114834,0.011686228,0.008928742
0.000994459,0.041887543,0.095602769,0.006326637,0.015812616,0.010524674,0.01291835,0.024855893,0.039068324,0.012664792,0.018295613
0.0009537,0.045158169,0.603582598,0.000863843,0.01145305,0.008558012,0.010972741,0.020188508,0.021015197,0.004436284,0.015693807
0.001268903,0.043168122,0.464812187,0.002302463,0.012592343,0.009556864,0.012326075,0.017269424,0.031923039,0.01679923,0.011330334
0.002170253,0.043793851,0.312999885,0.004591649,0.009396147,0.019433656,0.010997611,0.019568782,0.026858323,0.020218976,0.021730519
0.000218172,0.04539078,0.809498265,0.001287889,0.009421163,0.006844784,0.012089312,0.01454963,0.023588884,0.018837429,0.008875793
0.006277716,0.038421975,0.492223384,0.009508205,0.005030584,0.013486441,0.008370095,0.025347593,0.020094056,0.011521129,0.008684063
0.002151932,0.041421913,0.279715857,0.008634115,0.015138036,0.006540654,0.02284734,0.015555241,0.028782054,0.022913146,0.024755386
0.007308329,0.038140583,0.331678136,0.008083309,0.007678533,0.016859853,0.008449507,0.019549988,0.031011343,0.015222802,0.006427593
0.004494947,0.04068452,0.62245659,0.001577389,0.010402339,0.005378038,0.009209876,0.01595712,0.036722195,0.015179462,0.011033421
0.003239208,0.03951514,0.108724689,0.006648083,0.016967466,0.011726172,0.016675621,0.02409762,0.029051703,0.01907875,0.009524889
0.000654819,0.044692194,0.331734093,0.008846789,0.006128856,0.01563752,0.010299831,0.019803411,0.032025523,0.014872979,0.009903806
0.00236786,0.039224997,0.268767995,0.00693279,0.012303853,0.016434858,0.014221513,0.02387394,0.031239437,0.016635912,0.007029543
8.57E-05,0.048235534,0.306561004,0.011128112,0.005911307,0.015111038,0.009695456,0.023209275,0.023079853,0.014998127,0.005059613
0.003536661,0.041457094,0.7078862,0.00020149,0.011297082,0.00529784,0.009163916,0.014130835,0.038005369,0.046381941,0.029942984
0.00122924,0.045515693,0.07394096,0.008439875,0.011389901,0.017401793,0.020101294,0.021168286,0.023670926,0.020216129,0.007718371
0.001789114,0.040183556,0.074928215,0.006556196,0.016626149,0.013811813,0.018216313,0.025619923,0.02905575,0.021565063,0.008511506
0.000928536,0.042961495,0.344687369,7.49E-05,0.012592523,0.014677685,0.016562318,0.021369209,0.030450347,0.018539853,0.009731544
0.001384898,0.037846641,0.050702878,0.00593533,0.019980277,0.014923714,0.020045433,0.021732809,0.03881859,0.017332282,0.01031503
8.43E-05,0.045863063,0.543506171,0.000498081,0.010349027,0.017469685,0.009900431,0.018719945,0.025485544,0.027898468,0.029077804
0.000875992,0.045280124,0.476498798,0.003657722,0.009662752,0.01217336,0.009976945,0.017657433,0.032962659,0.012106694,0.016880706
0.000969866,0.045078326,0.390431841,0.006448955,0.011796648,0.012354153,0.008064868,0.022976138,0.024113864,0.013027616,0.009508568
0.004035527,0.038477179,0.625119966,0.003853905,0.008505106,0.015618772,0.009859014,0.020042325,0.029633817,0.014639943,0.02146932
3.45E-05,0.052405314,0.986690981,0.001376339,0.002620715,0.006986118,0.002220291,0.012957008,0.020799231,0.009645071,0.006092603
0.002181405,0.042405548,0.142944127,0.009843482,0.013643397,0.009518639,0.015467768,0.023407823,0.025297093,0.015585184,0.007013335
0.000790915,0.043585669,0.126189527,0.007508111,0.014672467,0.009176384,0.019547785,0.020748299,0.027640503,0.023530978,0.009663165
0.00198323,0.042510273,0.92183918,0.001100524,0.004439829,0.010815197,0.005069128,0.012277638,0.041652223,0.017162443,0.016606062
0.002960705,0.046329261,0.264759421,0.002488772,0.011894789,0.018803496,0.018159214,0.016469415,0.026556354,0.018539092,0.010528022
0.001603893,0.038828328,0.226541438,0.004524535,0.013676903,0.02014564,0.014058492,0.025651651,0.028685888,0.021141997,0.009643132
0.009543847,0.037300313,0.730025873,9.92E-05,0.009915606,0.009074379,0.005854038,0.017332713,0.024211626,0.018056205,0.010107918
0.002472143,0.045302059,0.514816726,0.005706654,0.003190893,0.020886684,0.008110357,0.017507208,0.027691519,0.018318781,0.013290061
0.002112199,0.045567003,0.35698848,0.002109605,0.0134955,0.00977295,0.007420984,0.020256868,0.029231711,0.020514644,0.01307742
0.001685371,0.041609369,0.039356048,0.007650689,0.016314217,0.017600755,0.016733472,0.023692684,0.02729143,0.015730148,0.007247594
0.001183383,0.043556027,0.32757321,0.005985263,0.012489151,0.012584958,0.011983316,0.018353587,0.034012614,0.008730822,0.011823688
0.002520759,0.041070918,0.551935021,0.007577735,0.008416737,0.011947158,0.008495368,0.026464781,0.018709161,0.013045675,0.008838546
0.000208222,0.043763431,0.239958339,0.010286806,0.0060497,0.020335529,0.014854252,0.026220043,0.021756969,0.01611177,0.014148651
0.004706794,0.04089206,0.397866933,0.001082181,0.011659112,0.012944093,0.015260074,0.018248926,0.029589363,0.010123339,0.00899032
0.001958754,0.043049616,0.531932437,0.006145755,0.01257275,0.002949022,0.014248637,0.017386789,0.026114718,0.007255924,0.015694012
0.002314452,0.049884447,0.480090121,0.002531506,0.007201096,0.014900435,0.008607402,0.018365077,0.017382277,0.014943676,0.006221177
0.002655649,0.037522966,0.005064833,0.008997306,0.016059438,0.010481629,0.020372944,0.03032511,0.03062858,0.02290021,0.007439558
0.000216274,0.046341687,0.027310974,0.009302933,0.011957158,0.015634376,0.016760486,0.024053197,0.025633832,0.013176892,0.008228528
0.008308237,0.035911383,0.058871412,0.005499595,0.014863477,0.01224722,0.02040899,0.02415417,0.027060004,0.016034643,0.010430694
0.00202598,0.040474359,0.306511004,0.003998603,0.013026393,0.019021553,0.014632541,0.019364412,0.032097594,0.01323104,0.014521082
0.000919445,0.04483182,0.30778415,0.010304929,0.007719407,0.012285559,0.015692336,0.015073975,0.03714632,0.01033969,0.017973336
0.003169107,0.040034483,0.38917033,0.006290262,0.01188232,0.012746082,0.011681665,0.018808389,0.034376928,0.020676785,0.010501535
0.003979861,0.045904631,0.729354283,0.001608259,0.008446633,0.009151622,0.008104177,0.010574469,0.028131312,0.011561222,0.006516172
0.002099435,0.04316719,0.651358898,0.001074159,0.008525568,0.007692588,0.010797194,0.019691506,0.027181365,0.014710596,0.010028194
0.001348798,0.050092792,0.789078988,0.000101152,0.005160015,0.006973317,0.004435605,0.013240598,0.027620607,0.008225598,0.009774093
0.000311154,0.048671814,0.946204376,0.000457502,0.004104916,0.00366893,0.002869547,0.014859346,0.02879877,0.004980387,0.010609968
0.003998052,0.044013036,0.598647655,0.003848087,0.010206698,0.008822077,0.003975984,0.0202651,0.024022975,0.000652264,0.011281475
0.000102286,0.044229341,0.470015008,0.00101976,0.015101445,0.006969562,0.013644361,0.021557008,0.021852214,0.008857563,0.011141822
0.00531282,0.04277933,0.68628855,0.002093485,0.009020198,0.011033236,0.009300468,0.018833492,0.014459251,0.013894721,0.006154564
0.001276265,0.049066474,0.787482312,0.000740348,0.007959739,0.009002755,0.005478042,0.016395995,0.016042776,0.008828513,0.007029048
0.001474042,0.037566034,0.047574504,0.005344961,0.01629592,0.016506757,0.021802662,0.019688065,0.043957402,0.015792654,0.020539025
0.001607778,0.044501273,0.276618127,0.004647487,0.018065003,0.006660544,0.010806003,0.020865668,0.021360175,0.017405012,0.008666491
0.000540055,0.052031515,0.584868862,0.000480475,0.007631241,0.012433506,0.00942259,0.019607829,0.008768169,0.017583635,0.009244268
0.002572673,0.042374168,0.587999827,0.005179011,0.00997313,0.012117715,0.016638215,0.019474943,0.014972725,0.01095457,0.008395056
0.003300485,0.040075718,0.684566758,0.002497617,0.010375736,0.011422745,0.014783615,0.014594011,0.027949421,0.01023291,0.024057703
0.001636761,0.045794181,0.262466066,0.00207521,0.011494263,0.017636071,0.011299339,0.023574588,0.020427602,0.017963398,0.011661552
0.003211184,0.040477259,0.254614509,0.004251077,0.013364307,0.011539484,0.012767876,0.024357187,0.030810964,0.014608353,0.007157856
0.000678113,0.04304675,0.400071614,0.002027683,0.012566813,0.016906281,0.00995051,0.02129344,0.030321089,0.005770362,0.011964009
0.005120513,0.038918236,0.165292585,0.007249422,0.013395041,0.015553931,0.018561861,0.018849592,0.028063666,0.019119653,0.011125462
0.008990147,0.041320088,0.423913424,0.001704893,0.010900969,0.012373774,0.009364214,0.019713668,0.015574122,0.009822557,0.004758338
0.000617843,0.044276937,0.168478703,0.005349034,0.015309204,0.01176878,0.017733225,0.024472901,0.018562073,0.012295066,0.006851951
0.001996472,0.044419966,0.666144525,0.002167039,0.006037633,0.011344312,0.006053402,0.023909161,0.02105669,0.018095829,0.008464477
0.002919514,0.045481519,0.037691156,0.005075999,0.011261657,0.015059813,0.009820038,0.025508965,0.028776833,0.014097889,0.013734825
0.002014155,0.040990904,0.027209401,0.008915323,0.017288442,0.011459913,0.014529429,0.026701656,0.028285449,0.01347143,0.010161091
0.00250459,0.044421325,0.584228683,0.008137439,0.004548959,0.014892738,0.006648978,0.025899692,0.010276213,0.012578493,0.009023586
0.002326341,0.046248007,0.540597337,0.001060131,0.011595937,0.003099506,0.008634637,0.022823394,0.018501349,0.005193901,0.008634653
0.005542494,0.043965959,0.690427931,0.000774273,0.007019412,0.008332282,0.010277917,0.017084128,0.020840214,0.01032806,0.006685096
0.000691133,0.043774761,0.524037201,0.000643504,0.011677207,0.013789701,0.010992224,0.018081212,0.026950493,0.013815728,0.007770871
0.00123928,0.048418554,0.657371716,0.000265356,0.007531567,0.011192137,0.009428827,0.018237588,0.018068489,0.00947553,0.006880437
0.000628863,0.045083558,0.386102062,0.004451653,0.012198031,0.008121719,0.009299525,0.023295849,0.026624403,0.018295793,0.007132657
0.000187897,0.046543293,0.578905376,0.001792299,0.010832758,0.01164413,0.013054322,0.016450231,0.023323116,0.013147612,0.007299569
0.002606539,0.042959247,0.263703247,0.00759577,0.0088686,0.015863695,0.014263661,0.021611958,0.026855998,0.01206725,0.011921976
0.004778759,0.03885883,0.247329037,0.005728191,0.012548161,0.017135054,0.014413455,0.01723602,0.036853592,0.018901772,0.009708422
0.001108485,0.04424221,0.430383272,0.005180284,0.006064449,0.018727405,0.011220209,0.021495003,0.027245767,0.027164216,0.012019575
0.005871757,0.038481848,0.202766799,0.005593592,0.013849192,0.011031263,0.015755967,0.017604325,0.039240428,0.013643696,0.009871216
7.38E-05,0.044968693,0.388839241,0.001290695,0.012130412,0.014172801,0.006182619,0.025641388,0.026264302,0.012719897,0.016785225
0.002933415,0.040326368,0.707723321,0.000588972,0.011727158,0.010037563,0.006085062,0.0143958,0.04336915,0.012946398,0.014055112
0.001756428,0.040510287,0.160245233,0.009488536,0.012513239,0.014774122,0.011540844,0.019402839,0.040586704,0.013456576,0.032761154
0.004110084,0.038373744,0.078137229,0.008861685,0.016425016,0.01298721,0.016618058,0.023141448,0.034111297,0.020554678,0.00754846
0.000819524,0.043804272,0.346096446,0.006325902,0.008926552,0.016065551,0.010894705,0.01915075,0.036584424,0.015349331,0.008642191
0.004450927,0.036589044,0.465324851,0.001830151,0.013290156,0.013366625,0.015270752,0.016967184,0.041331844,0.032443281,0.01856494
0.001487455,0.043477721,0.369077335,0.000926191,0.012987033,0.009800835,0.015953379,0.018851607,0.030361228,0.020875165,0.011673136
0.000528105,0.041397067,0.081221776,0.006091261,0.015002881,0.015438041,0.012758754,0.024223687,0.038228668,0.017198651,0.011710615
0.003564711,0.039588702,0.24403683,0.00846155,0.01485965,0.011951511,0.013897043,0.019916345,0.030979648,0.021858237,0.012487183
0.003362498,0.042942273,0.716666998,0.000423331,0.006724586,0.010787577,0.011773752,0.01361566,0.030399724,0.009241221,0.013631157
0.000247718,0.042324478,0.485195944,0.004607613,0.014364707,0.011221714,0.008076364,0.019061155,0.031731509,0.018259808,0.009978036
0.003500765,0.04585483,0.311756646,0.003190054,0.01383201,0.005291037,0.010554159,0.01961946,0.028274713,0.017359287,0.012980325
0.00116164,0.042314484,0.009024854,0.010393271,0.012486768,0.015562402,0.013724938,0.033317952,0.018885628,0.019509463,0.012325483
0.002820484,0.043150141,0.490218546,0.00649159,0.008600338,0.010431213,0.010194767,0.021790991,0.022120299,0.010030123,0.014401898
0.001004358,0.045140828,0.361345086,0.002860363,0.013876551,0.008614385,0.017530397,0.019927985,0.021689829,0.011594744,0.008390245
0.002330188,0.037431352,0.062163401,0.004517468,0.014612143,0.013847837,0.020757546,0.031130008,0.027590366,0.018079064,0.008442179
0.00036244,0.046728361,0.745920665,0.002997998,0.004933331,0.014279016,0.007639209,0.015449348,0.026727364,0.018474593,0.017615609
0.000791016,0.041130758,0.243915233,0.007064926,0.010819454,0.013858342,0.014678341,0.021442194,0.037548846,0.01881179,0.009134374
0.0015458,0.04361945,0.260229322,0.005539273,0.009635718,0.011712887,0.014123439,0.019419998,0.034876484,0.010582939,0.010958766
0.002038886,0.042837593,0.255954165,0.009960208,0.007161433,0.018169419,0.018231579,0.016005483,0.032703822,0.005574066,0.018134443
0.001531408,0.043046828,0.725147844,0.004799909,0.004059987,0.012857761,0.008408318,0.013538237,0.036695661,0.017879302,0.01273865
0.001994506,0.04488412,0.383945228,0.005891974,0.011419376,0.010821428,0.010912161,0.020060854,0.024350707,0.019536773,0.00792381
0.001308648,0.041327604,0.022084774,0.009213044,0.013291748,0.019293584,0.022226186,0.024474815,0.0263735,0.015662062,0.011225902
0.010428576,0.032567807,0.399630946,0.001713124,0.013736284,0.014856539,0.009294875,0.023334852,0.029566744,0.020753306,0.013956255
0.003829629,0.036535012,0.247187181,0.00659056,0.010839399,0.01607169,0.016082081,0.028363579,0.027416916,0.005002941,0.019215919
0.007070581,0.036227271,0.64732485,0.001898237,0.006004213,0.011269742,0.008128399,0.021333387,0.035231017,0.016398188,0.009700768
0.008144977,0.040182757,0.439437045,0.004836707,0.005772566,0.013537725,0.010638555,0.02071937,0.022811373,0.003399182,0.019790265
0.003743217,0.043365816,0.234361372,0.005208993,0.009221775,0.015811736,0.014198289,0.022567722,0.021668585,0.009667683,0.008575262
0.005114285,0.038999464,0.508072633,0.003068837,0.011065962,0.017539623,0.008077325,0.019073297,0.029560216,0.019162187,0.007451666
0.001511401,0.045189981,0.095080991,0.009209876,0.012617309,0.016189066,0.016006014,0.019360962,0.030633009,0.019169389,0.010199737
0.001217754,0.043468432,0.119317983,0.005876814,0.015097334,0.010376016,0.015256671,0.02016766,0.036636768,0.021634132,0.013471075
0.005085327,0.042361366,0.07933561,0.005054363,0.013654616,0.010724198,0.018756181,0.017577824,0.032784966,0.020010227,0.008227711
0.002114457,0.037264019,0.059546869,0.009406967,0.014272896,0.017391486,0.026232609,0.018181454,0.039625392,0.024015873,0.008566097
0.00261285,0.038431443,0.273383975,0.007271648,0.010003617,0.015165433,0.015646815,0.017584141,0.044263346,0.025323799,0.016973106
0.00518726,0.043673583,0.508591766,0.001457806,0.009099368,0.009304688,0.010265418,0.018282578,0.026399236,0.017576442,0.014884494
0.001555307,0.042832048,0.767865167,0.005269348,0.007265654,0.00362136,0.010304877,0.013533753,0.036482948,0.006346516,0.019575158
0.001274621,0.048014619,0.769045718,0.000500036,0.005786056,0.007868581,0.004691639,0.017367006,0.02279622,0.000966736,0.020173787
0.000694008,0.046300725,0.638360388,0.001651285,0.006037046,0.009831177,0.008745473,0.017859418,0.027589139,0.009563219,0.010982689
0.001914549,0.043947645,0.396239937,0.00137445,0.012624833,0.010707686,0.011968131,0.017213614,0.034135051,0.013140659,0.012657376
0.000220564,0.046715783,0.730883267,0.000829212,0.007693765,0.012256987,0.008802011,0.014553413,0.028158053,0.011637681,0.008755867
0.001768764,0.041538423,0.779352961,0.000213079,0.00931489,0.011036771,0.011651882,0.018232849,0.026443716,0.014243585,0.011246756
0.000334775,0.046115295,0.488279302,0.004281349,0.010875289,0.011023674,0.014676865,0.017136878,0.024338321,0.013351859,0.012864472
0.002594542,0.037867179,0.312394222,0.007861771,0.010903177,0.018496721,0.015698538,0.021751062,0.030496631,0.018354367,0.01169748
1.96E-05,0.046263447,0.435075733,0.003493838,0.010239646,0.018549377,0.010239976,0.017154856,0.026387909,0.012471335,0.005819818
0.004968749,0.041825505,0.234273997,0.006966413,0.015385211,0.006869873,0.016828407,0.018932823,0.022369948,0.011252762,0.005476851
0.001562985,0.047859917,0.662528005,0.006496942,0.00513755,0.011083793,0.010515902,0.014507076,0.02146903,0.012143129,0.004642997
0.00029863,0.043254221,0.63999825,0.00340095,0.008368646,0.011012714,0.006434007,0.021177378,0.030316164,0.008531996,0.012628746
0.000549419,0.042840171,0.373310637,0.005797417,0.013825221,0.012064233,0.017647555,0.018835317,0.026753623,0.012307184,0.004338881
0.001211308,0.045395172,0.51595801,0.001572983,0.007415245,0.016022437,0.008969142,0.022705361,0.019536336,0.019888766,0.014824315
0.000401324,0.042136643,0.358700232,0.004240243,0.012394484,0.010273543,0.010908555,0.026490256,0.025597047,0.01678325,0.012206572
0.00579933,0.043687376,0.547350423,0.004523444,0.008561723,0.014142823,0.008402055,0.018221623,0.016461723,0.007714796,0.006044886
0.000397199,0.047244319,0.365266556,0.004187873,0.013138313,0.010494843,0.013922448,0.021133393,0.017314017,0.01362577,0.006728733
0.001235829,0.045294532,0.13570731,0.007526362,0.012406852,0.010718793,0.013708608,0.025768859,0.02461074,0.015493191,0.015611615
0.004332995,0.037307006,0.050443934,0.011397128,0.011308759,0.014904502,0.01665736,0.02394668,0.036108649,0.026426467,0.011253679
9.31E-05,0.040017263,0.126207898,0.008138931,0.014841158,0.018388323,0.015248389,0.01962564,0.041923134,0.017138005,0.013992974
0.001086995,0.042813278,0.090748513,0.004977826,0.014941283,0.014235879,0.023549168,0.019442466,0.029083903,0.010010759,0.010148278
0.002042783,0.04164463,0.050837727,0.009739131,0.013620604,0.011794648,0.018046076,0.022903154,0.031100325,0.015289696,0.008130406
0.000854525,0.045682137,0.444054562,0.006510283,0.008377217,0.01283121,0.012766991,0.016803553,0.029427757,0.012439126,0.006039414
0.00021447,0.045700724,0.262758653,0.004007496,0.012244243,0.014270407,0.010073557,0.026238832,0.021685389,0.016960575,0.016861306
0.001097695,0.045339519,0.382247061,0.007768978,0.005440531,0.014115392,0.010521859,0.019098737,0.035367111,0.013372027,0.007899808
0.001367155,0.04539627,0.451978269,0.001585708,0.010684104,0.0089863,0.013331282,0.019334351,0.028801336,0.015894017,0.011885703
0.000436136,0.043777355,0.169246836,0.003028942,0.011099304,0.017255869,0.013572359,0.027645011,0.024513241,0.017783847,0.012301827
0.001837841,0.039950548,0.384762033,0.002630702,0.013969497,0.012251685,0.010207813,0.024780356,0.031545518,0.016423347,0.011574016
0.000477799,0.042577487,0.276892502,0.003434728,0.011281323,0.013456213,0.012782574,0.030399941,0.020640314,0.015272756,0.014616315
0.000215143,0.044333998,7.71E-05,0.011684332,0.010071498,0.019225027,0.018933362,0.026802081,0.022614434,0.015722656,0.017114531
0.003336432,0.038771578,0.118500298,0.003143396,0.017350087,0.01423668,0.019808655,0.023179448,0.03243151,0.01378322,0.008534233
0.003321964,0.038774482,0.450821101,0.004786536,0.011817507,0.014835027,0.014741751,0.022954369,0.023554807,0.015506162,0.016370196
0.002506105,0.044227469,0.14418287,0.00844874,0.013032181,0.009665919,0.015416123,0.02362793,0.021248789,0.011282037,0.01438263
0.000668982,0.047872354,0.35259721,0.006517263,0.007747187,0.014519867,0.013879979,0.020926634,0.018008526,0.021039487,0.012424345
0.002512741,0.039760057,0.271351039,0.005924303,0.011126021,0.017127511,0.014339702,0.022786656,0.02932483,0.023735591,0.010373661
0.003126208,0.041729793,0.821183018,0.0020978,0.003793366,0.016638643,0.004715124,0.015732399,0.032674417,0.014252452,0.009764484
0.00312942,0.040335047,0.162835886,0.006494869,0.014825589,0.01611739,0.014319015,0.02370458,0.028233948,0.017419568,0.013767726
0.008904032,0.036105248,0.576159734,0.002701913,0.009544085,0.018060487,0.007152725,0.020975956,0.024745106,0.001026017,0.018744409
0.00082711,0.041056391,0.265545259,0.009718443,0.012872499,0.0135194,0.016995904,0.021440309,0.027966646,0.002098936,0.021497274
0.003424145,0.042676373,0.599547588,0.001777992,0.009153528,0.009237523,0.013856937,0.02018256,0.019189542,0.011586726,0.01629682
0.003694206,0.042866415,0.394046712,0.002326907,0.013388061,0.014410735,0.012420698,0.02354598,0.01460539,0.013898287,0.007296987
7.47E-05,0.044550162,0.284088672,0.002607579,0.012967828,0.011315054,0.016829872,0.021181231,0.028691724,0.017922856,0.009104693
0.001892592,0.042065724,0.06997354,0.002904655,0.015190083,0.018629127,0.017494791,0.019770156,0.037071278,0.027994185,0.01590127
0.002732033,0.040246706,0.373699113,0.004672209,0.010039236,0.019311259,0.012198239,0.020489345,0.031640531,0.002100916,0.041727455
0.000223437,0.044083136,0.373428736,0.011030383,0.005630918,0.016007111,0.015057781,0.018871883,0.029404706,0.012805854,0.005046951
0.002105463,0.04323855,0.403806604,0.010807534,0.003254772,0.020442565,0.01149449,0.018594024,0.02927043,0.018730881,0.010626453
0.000858355,0.039491092,0.195723174,0.004478371,0.013079015,0.01203964,0.016493745,0.022377469,0.042231185,0.038671345,0.021022392
0.000292628,0.047593157,0.515121577,0.000641963,0.009829181,0.00948091,0.011628395,0.017548018,0.027518401,0.014921665,0.006516685
0.004519588,0.039480684,0.285634098,0.006320378,0.01230679,0.012412261,0.013271333,0.023014055,0.026780366,0.016818704,0.015536108
0.002300139,0.043104098,0.017484608,0.010691392,0.012970959,0.01249625,0.014845124,0.026776557,0.023651122,0.017541293,0.005109687
0.00548683,0.037241866,0.112508692,0.005611587,0.01544075,0.015901164,0.012101975,0.024838642,0.0342136,0.007932389,0.010153042
0.002208993,0.041760817,0.289631191,0.001065655,0.018001413,0.008139558,0.010987424,0.021501114,0.03444156,0.009323273,0.011113375
